city,date,mean_pm25
Charlottetown,2008-01-18,3.25
Charlottetown,2008-01-19,2.625
Charlottetown,2008-01-20,2.9166666666666665
Charlottetown,2008-01-21,3.2916666666666665
Charlottetown,2008-01-22,5.125
Charlottetown,2008-01-23,5.166666666666667
Charlottetown,2008-01-24,6.791666666666667
Charlottetown,2008-01-25,3.8333333333333335
Charlottetown,2008-01-26,3.4166666666666665
Charlottetown,2008-01-27,17.125
Charlottetown,2008-01-28,21.541666666666668
Charlottetown,2008-01-29,18.125
Charlottetown,2008-01-30,5.565217391304348
Charlottetown,2008-01-31,4.166666666666667
Charlottetown,2008-02-01,2.4166666666666665
Charlottetown,2008-02-02,3.9583333333333335
Charlottetown,2008-02-03,9.375
Charlottetown,2008-02-04,12.333333333333334
Charlottetown,2008-02-05,10.0
Charlottetown,2008-02-06,2.9130434782608696
Charlottetown,2008-02-07,3.875
Charlottetown,2008-02-08,6.708333333333333
Charlottetown,2008-02-09,10.041666666666666
Charlottetown,2008-02-10,1.9130434782608696
Charlottetown,2008-02-11,2.75
Charlottetown,2008-02-12,4.375
Charlottetown,2008-02-13,7.363636363636363
Charlottetown,2008-02-14,7.208333333333333
Charlottetown,2008-02-15,5.208333333333333
Charlottetown,2008-02-16,4.208333333333333
Charlottetown,2008-02-17,7.916666666666667
Charlottetown,2008-02-18,5.75
Charlottetown,2008-02-19,4.666666666666667
Charlottetown,2008-02-20,2.75
Charlottetown,2008-02-21,2.9166666666666665
Charlottetown,2008-02-22,7.25
Charlottetown,2008-02-23,5.458333333333333
Charlottetown,2008-02-24,8.875
Charlottetown,2008-02-25,18.625
Charlottetown,2008-02-26,13.208333333333334
Charlottetown,2008-02-27,0.6666666666666666
Charlottetown,2008-02-28,3.25
Charlottetown,2008-02-29,4.75
Charlottetown,2008-03-01,6.541666666666667
Charlottetown,2008-03-02,3.9166666666666665
Charlottetown,2008-03-03,6.291666666666667
Charlottetown,2008-03-04,3.25
Charlottetown,2008-03-05,2.652173913043478
Charlottetown,2008-03-06,9.166666666666666
Charlottetown,2008-03-07,11.291666666666666
Charlottetown,2008-03-08,1.4761904761904763
Charlottetown,2008-03-09,3.625
Charlottetown,2008-03-10,2.8333333333333335
Charlottetown,2008-03-11,4.125
Charlottetown,2008-03-12,8.416666666666666
Charlottetown,2008-03-13,3.5
Charlottetown,2008-03-14,11.333333333333334
Charlottetown,2008-03-15,14.25
Charlottetown,2008-03-16,2.8260869565217392
Charlottetown,2008-03-17,2.9583333333333335
Charlottetown,2008-03-18,7.5
Charlottetown,2008-03-19,1.2916666666666667
Charlottetown,2008-03-20,1.3333333333333333
Charlottetown,2008-03-21,0.75
Charlottetown,2008-03-22,0.8333333333333334
Charlottetown,2008-03-23,1.8333333333333333
Charlottetown,2008-03-24,3.1666666666666665
Charlottetown,2008-03-25,2.7916666666666665
Charlottetown,2008-03-26,4.666666666666667
Charlottetown,2008-03-27,4.541666666666667
Charlottetown,2008-03-28,2.6153846153846154
Charlottetown,2008-03-29,1.2380952380952381
Charlottetown,2008-03-30,3.875
Charlottetown,2008-03-31,4.958333333333333
Charlottetown,2008-04-01,4.25
Charlottetown,2008-04-02,4.958333333333333
Charlottetown,2008-04-03,6.583333333333333
Charlottetown,2008-04-04,7.291666666666667
Charlottetown,2008-04-05,6.875
Charlottetown,2008-04-06,9.291666666666666
Charlottetown,2008-04-07,3.869565217391304
Charlottetown,2008-04-08,7.434782608695652
Charlottetown,2008-04-09,10.416666666666666
Charlottetown,2008-04-10,2.2083333333333335
Charlottetown,2008-04-11,3.5
Charlottetown,2008-04-12,1.75
Charlottetown,2008-04-13,1.5
Charlottetown,2008-04-14,2.375
Charlottetown,2008-04-15,3.5
Charlottetown,2008-04-16,5.833333333333333
Charlottetown,2008-04-17,14.166666666666666
Charlottetown,2008-04-18,23.958333333333332
Charlottetown,2008-04-19,13.625
Charlottetown,2008-04-20,12.041666666666666
Charlottetown,2008-04-21,12.541666666666666
Charlottetown,2008-04-22,17.125
Charlottetown,2008-04-23,13.041666666666666
Charlottetown,2008-04-24,4.041666666666667
Charlottetown,2008-04-25,6.166666666666667
Charlottetown,2008-04-26,9.041666666666666
Charlottetown,2008-04-27,5.291666666666667
Charlottetown,2008-04-28,4.75
Charlottetown,2008-04-29,1.2083333333333333
Charlottetown,2008-04-30,4.333333333333333
Charlottetown,2008-05-01,7.375
Charlottetown,2008-05-02,8.416666666666666
Charlottetown,2008-05-03,8.0
Charlottetown,2008-05-04,3.5416666666666665
Charlottetown,2008-05-05,4.166666666666667
Charlottetown,2008-05-06,5.375
Charlottetown,2008-05-07,5.681818181818182
Charlottetown,2008-05-08,5.541666666666667
Charlottetown,2008-05-09,4.333333333333333
Charlottetown,2008-05-10,8.375
Charlottetown,2008-05-11,4.125
Charlottetown,2008-05-12,4.208333333333333
Charlottetown,2008-05-13,6.0
Charlottetown,2008-05-14,5.666666666666667
Charlottetown,2008-05-15,4.791666666666667
Charlottetown,2008-05-16,4.125
Charlottetown,2008-05-17,5.75
Charlottetown,2008-05-18,2.4166666666666665
Charlottetown,2008-05-19,1.0833333333333333
Charlottetown,2008-05-20,3.5833333333333335
Charlottetown,2008-05-21,2.5833333333333335
Charlottetown,2008-05-22,2.6666666666666665
Charlottetown,2008-05-23,2.0434782608695654
Charlottetown,2008-05-24,2.5833333333333335
Charlottetown,2008-05-25,2.7083333333333335
Charlottetown,2008-05-26,10.333333333333334
Charlottetown,2008-05-27,2.3181818181818183
Charlottetown,2008-05-28,1.375
Charlottetown,2008-05-29,6.0
Charlottetown,2008-05-30,4.708333333333333
Charlottetown,2008-05-31,6.5
Charlottetown,2008-06-01,3.25
Charlottetown,2008-06-02,5.083333333333333
Charlottetown,2008-06-03,8.458333333333334
Charlottetown,2008-06-04,6.25
Charlottetown,2008-06-05,5.041666666666667
Charlottetown,2008-06-06,9.791666666666666
Charlottetown,2008-06-07,10.208333333333334
Charlottetown,2008-06-08,9.583333333333334
Charlottetown,2008-06-09,13.583333333333334
Charlottetown,2008-06-10,10.608695652173912
Charlottetown,2008-06-11,2.782608695652174
Charlottetown,2008-06-12,3.9130434782608696
Charlottetown,2008-06-13,5.5
Charlottetown,2008-06-14,14.208333333333334
Charlottetown,2008-06-15,5.666666666666667
Charlottetown,2008-06-16,5.083333333333333
Charlottetown,2008-06-17,3.6818181818181817
Charlottetown,2008-06-18,1.0
Charlottetown,2008-06-19,2.375
Charlottetown,2008-06-20,5.125
Charlottetown,2008-06-21,5.666666666666667
Charlottetown,2008-06-22,12.375
Charlottetown,2008-06-23,9.75
Charlottetown,2008-06-24,5.545454545454546
Charlottetown,2008-06-25,6.541666666666667
Charlottetown,2008-06-26,18.5
Charlottetown,2008-06-27,18.208333333333332
Charlottetown,2008-06-28,20.208333333333332
Charlottetown,2008-06-29,8.5
Charlottetown,2008-06-30,4.625
Charlottetown,2008-07-01,2.9166666666666665
Charlottetown,2008-07-02,7.208333333333333
Charlottetown,2008-07-03,9.5
Charlottetown,2008-07-04,3.2916666666666665
Charlottetown,2008-07-05,4.791666666666667
Charlottetown,2008-07-06,5.75
Charlottetown,2008-07-07,14.583333333333334
Charlottetown,2008-07-08,25.375
Charlottetown,2008-07-09,10.5
Charlottetown,2008-07-10,1.875
Charlottetown,2008-07-11,4.291666666666667
Charlottetown,2008-07-12,11.875
Charlottetown,2008-07-13,14.666666666666666
Charlottetown,2008-07-14,3.9166666666666665
Charlottetown,2008-07-15,2.2916666666666665
Charlottetown,2008-07-16,8.458333333333334
Charlottetown,2008-07-17,11.75
Charlottetown,2008-07-18,13.0
Charlottetown,2008-07-19,13.041666666666666
Charlottetown,2008-07-20,9.333333333333334
Charlottetown,2008-07-21,8.833333333333334
Charlottetown,2008-07-22,9.291666666666666
Charlottetown,2008-07-23,7.125
Charlottetown,2008-07-24,2.0
Charlottetown,2008-07-25,5.125
Charlottetown,2008-07-26,12.125
Charlottetown,2008-07-27,8.916666666666666
Charlottetown,2008-07-28,13.5
Charlottetown,2008-07-29,2.625
Charlottetown,2008-07-30,4.75
Charlottetown,2008-07-31,9.583333333333334
Charlottetown,2008-08-01,4.833333333333333
Charlottetown,2008-08-02,4.391304347826087
Charlottetown,2008-08-03,2.875
Charlottetown,2008-08-04,4.041666666666667
Charlottetown,2008-08-05,4.666666666666667
Charlottetown,2008-08-06,3.7083333333333335
Charlottetown,2008-08-07,2.5217391304347827
Charlottetown,2008-08-08,2.25
Charlottetown,2008-08-09,3.6666666666666665
Charlottetown,2008-08-10,4.166666666666667
Charlottetown,2008-08-11,5.625
Charlottetown,2008-08-12,2.8333333333333335
Charlottetown,2008-08-13,3.5454545454545454
Charlottetown,2008-08-14,4.958333333333333
Charlottetown,2008-08-15,4.458333333333333
Charlottetown,2008-08-16,4.0
Charlottetown,2008-08-17,6.833333333333333
Charlottetown,2008-08-18,10.416666666666666
Charlottetown,2008-08-19,1.3333333333333333
Charlottetown,2008-08-20,3.375
Charlottetown,2008-08-21,4.541666666666667
Charlottetown,2008-08-22,7.25
Charlottetown,2008-08-23,12.833333333333334
Charlottetown,2008-08-24,15.125
Charlottetown,2008-08-25,2.8333333333333335
Charlottetown,2008-08-26,3.9583333333333335
Charlottetown,2008-08-27,6.083333333333333
Charlottetown,2008-08-28,9.166666666666666
Charlottetown,2008-08-29,6.791666666666667
Charlottetown,2008-08-30,9.208333333333334
Charlottetown,2008-08-31,5.875
Charlottetown,2008-09-01,6.166666666666667
Charlottetown,2008-09-02,10.333333333333334
Charlottetown,2008-09-03,9.5
Charlottetown,2008-09-04,15.958333333333334
Charlottetown,2008-09-05,10.583333333333334
Charlottetown,2008-09-06,7.666666666666667
Charlottetown,2008-09-07,0.75
Charlottetown,2008-09-08,4.333333333333333
Charlottetown,2008-09-09,1.9166666666666667
Charlottetown,2008-09-10,2.2916666666666665
Charlottetown,2008-09-11,3.0833333333333335
Charlottetown,2008-09-12,9.875
Charlottetown,2008-09-13,12.25
Charlottetown,2008-09-14,9.666666666666666
Charlottetown,2008-09-15,1.7083333333333333
Charlottetown,2008-09-16,1.9583333333333333
Charlottetown,2008-09-17,4.125
Charlottetown,2008-09-18,1.0833333333333333
Charlottetown,2008-09-19,2.5416666666666665
Charlottetown,2008-09-20,11.583333333333334
Charlottetown,2008-09-21,1.5833333333333333
Charlottetown,2008-09-22,4.458333333333333
Charlottetown,2008-09-23,6.375
Charlottetown,2008-09-24,5.416666666666667
Charlottetown,2008-09-25,12.333333333333334
Charlottetown,2008-09-26,8.875
Charlottetown,2008-09-27,2.7916666666666665
Charlottetown,2008-09-28,3.5833333333333335
Charlottetown,2008-09-29,1.25
Charlottetown,2008-09-30,4.666666666666667
Charlottetown,2008-10-01,0.4166666666666667
Charlottetown,2008-10-02,0.5
Charlottetown,2008-10-03,1.1666666666666667
Charlottetown,2008-10-04,2.0
Charlottetown,2008-10-05,4.7272727272727275
Charlottetown,2008-10-06,2.3333333333333335
Charlottetown,2008-10-07,3.7083333333333335
Charlottetown,2008-10-08,5.208333333333333
Charlottetown,2008-10-09,5.291666666666667
Charlottetown,2008-10-10,4.458333333333333
Charlottetown,2008-10-11,7.208333333333333
Charlottetown,2008-10-12,9.208333333333334
Charlottetown,2008-10-13,10.833333333333334
Charlottetown,2008-10-14,10.304347826086957
Charlottetown,2008-10-15,3.2916666666666665
Charlottetown,2008-10-16,3.4583333333333335
Charlottetown,2008-10-17,1.2272727272727273
Charlottetown,2008-10-18,5.791666666666667
Charlottetown,2008-10-19,8.041666666666666
Charlottetown,2008-10-20,3.75
Charlottetown,2008-10-21,5.041666666666667
Charlottetown,2008-10-22,3.1666666666666665
Charlottetown,2008-10-23,5.416666666666667
Charlottetown,2008-10-24,9.333333333333334
Charlottetown,2008-10-25,3.375
Charlottetown,2008-10-26,3.7083333333333335
Charlottetown,2008-10-27,3.4583333333333335
Charlottetown,2008-10-28,1.0
Charlottetown,2008-10-29,1.7083333333333333
Charlottetown,2008-10-30,1.9166666666666667
Charlottetown,2008-10-31,6.5
Charlottetown,2008-11-01,3.75
Charlottetown,2008-11-02,2.7916666666666665
Charlottetown,2008-11-03,9.208333333333334
Charlottetown,2008-11-04,17.166666666666668
Charlottetown,2008-11-05,25.333333333333332
Charlottetown,2008-11-06,34.041666666666664
Charlottetown,2008-11-07,24.545454545454547
Charlottetown,2008-11-08,4.416666666666667
Charlottetown,2008-11-09,1.6956521739130435
Charlottetown,2008-11-10,1.0
Charlottetown,2008-11-11,1.4583333333333333
Charlottetown,2008-11-12,4.833333333333333
Charlottetown,2008-11-13,4.791666666666667
Charlottetown,2008-11-14,7.0
Charlottetown,2008-11-15,4.304347826086956
Charlottetown,2008-11-16,0.6666666666666666
Charlottetown,2008-11-17,1.5416666666666667
Charlottetown,2008-11-18,1.5833333333333333
Charlottetown,2008-11-19,2.0833333333333335
Charlottetown,2008-11-20,2.25
Charlottetown,2008-11-21,2.1666666666666665
Charlottetown,2008-11-22,1.125
Charlottetown,2008-11-23,1.7916666666666667
Charlottetown,2008-11-24,7.291666666666667
Charlottetown,2008-11-25,3.4166666666666665
Charlottetown,2008-11-26,2.4583333333333335
Charlottetown,2008-11-27,3.2083333333333335
Charlottetown,2008-11-28,7.5
Charlottetown,2008-11-29,2.0
Charlottetown,2008-11-30,2.1666666666666665
Charlottetown,2008-12-01,2.9166666666666665
Charlottetown,2008-12-02,2.9583333333333335
Charlottetown,2008-12-03,6.5
Charlottetown,2008-12-04,3.625
Charlottetown,2008-12-05,2.1666666666666665
Charlottetown,2008-12-06,5.333333333333333
Charlottetown,2008-12-07,5.041666666666667
Charlottetown,2008-12-08,3.9166666666666665
Charlottetown,2008-12-09,6.708333333333333
Charlottetown,2008-12-10,4.208333333333333
Charlottetown,2008-12-11,5.666666666666667
Charlottetown,2008-12-12,4.958333333333333
Charlottetown,2008-12-13,3.3333333333333335
Charlottetown,2008-12-14,10.333333333333334
Charlottetown,2008-12-15,2.5833333333333335
Charlottetown,2008-12-16,0.9583333333333334
Charlottetown,2008-12-17,3.4583333333333335
Charlottetown,2008-12-18,3.7142857142857144
Charlottetown,2008-12-19,4.25
Charlottetown,2008-12-20,5.75
Charlottetown,2008-12-21,6.833333333333333
Charlottetown,2008-12-22,5.291666666666667
Charlottetown,2008-12-23,4.458333333333333
Charlottetown,2008-12-24,3.625
Charlottetown,2008-12-25,7.291666666666667
Charlottetown,2008-12-26,12.0
Charlottetown,2008-12-27,14.416666666666666
Charlottetown,2008-12-28,3.0833333333333335
Charlottetown,2008-12-29,2.7916666666666665
Charlottetown,2008-12-30,3.25
Charlottetown,2008-12-31,4.125
Charlottetown,2009-01-01,2.625
Charlottetown,2009-01-02,7.625
Charlottetown,2009-01-03,3.9583333333333335
Charlottetown,2009-01-04,1.9583333333333333
Charlottetown,2009-01-05,3.8333333333333335
Charlottetown,2009-01-06,4.0
Charlottetown,2009-01-07,3.5833333333333335
Charlottetown,2009-01-08,2.8333333333333335
Charlottetown,2009-01-09,3.1666666666666665
Charlottetown,2009-01-10,6.0
Charlottetown,2009-01-11,9.125
Charlottetown,2009-01-12,5.791666666666667
Charlottetown,2009-01-13,4.75
Charlottetown,2009-01-14,3.5416666666666665
Charlottetown,2009-01-15,7.791666666666667
Charlottetown,2009-01-16,5.818181818181818
Charlottetown,2009-01-17,11.083333333333334
Charlottetown,2009-01-18,11.291666666666666
Charlottetown,2009-01-19,7.916666666666667
Charlottetown,2009-01-20,5.541666666666667
Charlottetown,2009-01-21,3.9583333333333335
Charlottetown,2009-01-22,7.833333333333333
Charlottetown,2009-01-23,4.428571428571429
Charlottetown,2009-01-24,2.375
Charlottetown,2009-01-25,3.375
Charlottetown,2009-01-26,14.708333333333334
Charlottetown,2009-01-27,5.708333333333333
Charlottetown,2009-01-28,6.458333333333333
Charlottetown,2009-01-29,4.791666666666667
Charlottetown,2009-01-30,9.208333333333334
Charlottetown,2009-01-31,1.25
Charlottetown,2009-02-01,6.5
Charlottetown,2009-02-02,6.458333333333333
Charlottetown,2009-02-03,6.458333333333333
Charlottetown,2009-02-04,2.25
Charlottetown,2009-02-05,1.9166666666666667
Charlottetown,2009-02-06,7.125
Charlottetown,2009-02-07,12.125
Charlottetown,2009-02-08,3.5416666666666665
Charlottetown,2009-02-09,1.9166666666666667
Charlottetown,2009-02-10,8.166666666666666
Charlottetown,2009-02-11,12.5
Charlottetown,2009-02-12,1.7
Charlottetown,2009-02-13,0.4166666666666667
Charlottetown,2009-02-14,0.4583333333333333
Charlottetown,2009-02-15,1.1666666666666667
Charlottetown,2009-02-16,2.0833333333333335
Charlottetown,2009-02-17,3.75
Charlottetown,2009-02-18,3.5416666666666665
Charlottetown,2009-02-19,1.5833333333333333
Charlottetown,2009-02-20,1.3333333333333333
Charlottetown,2009-02-21,2.75
Charlottetown,2009-02-22,5.166666666666667
Charlottetown,2009-02-23,2.0
Charlottetown,2009-02-24,1.625
Charlottetown,2009-02-25,4.363636363636363
Charlottetown,2009-02-26,14.708333333333334
Charlottetown,2009-02-27,8.541666666666666
Charlottetown,2009-02-28,2.1666666666666665
Charlottetown,2009-03-01,5.125
Charlottetown,2009-03-02,1.5416666666666667
Charlottetown,2009-03-03,2.1666666666666665
Charlottetown,2009-03-04,4.541666666666667
Charlottetown,2009-03-05,9.541666666666666
Charlottetown,2009-03-06,11.25
Charlottetown,2009-03-07,13.916666666666666
Charlottetown,2009-03-08,6.458333333333333
Charlottetown,2009-03-09,6.75
Charlottetown,2009-03-10,8.416666666666666
Charlottetown,2009-03-11,2.9583333333333335
Charlottetown,2009-03-12,2.8333333333333335
Charlottetown,2009-03-13,2.5
Charlottetown,2009-03-14,5.916666666666667
Charlottetown,2009-03-15,10.0
Charlottetown,2009-03-16,6.041666666666667
Charlottetown,2009-03-17,15.166666666666666
Charlottetown,2009-03-18,11.458333333333334
Charlottetown,2009-03-19,2.25
Charlottetown,2009-03-20,3.0833333333333335
Charlottetown,2009-03-21,2.6666666666666665
Charlottetown,2009-03-22,2.2916666666666665
Charlottetown,2009-03-23,2.1666666666666665
Charlottetown,2009-03-24,3.5
Charlottetown,2009-03-25,4.208333333333333
Charlottetown,2009-03-26,12.708333333333334
Charlottetown,2009-03-27,5.291666666666667
Charlottetown,2009-03-28,6.875
Charlottetown,2009-03-29,4.875
Charlottetown,2009-03-30,2.0416666666666665
Charlottetown,2009-03-31,1.3333333333333333
Charlottetown,2009-04-01,3.5416666666666665
Charlottetown,2009-04-02,4.0
Charlottetown,2009-04-03,2.7083333333333335
Charlottetown,2009-04-04,0.2916666666666667
Charlottetown,2009-04-05,0.875
Charlottetown,2009-04-06,0.875
Charlottetown,2009-04-07,0.625
Charlottetown,2009-04-08,1.2083333333333333
Charlottetown,2009-04-09,3.2916666666666665
Charlottetown,2009-04-10,1.6666666666666667
Charlottetown,2009-04-11,2.0
Charlottetown,2009-04-12,1.75
Charlottetown,2009-04-13,2.875
Charlottetown,2009-04-14,4.958333333333333
Charlottetown,2009-04-15,6.333333333333333
Charlottetown,2009-04-16,6.958333333333333
Charlottetown,2009-04-17,4.25
Charlottetown,2009-04-18,2.625
Charlottetown,2009-04-19,2.9166666666666665
Charlottetown,2009-04-20,2.4166666666666665
Charlottetown,2009-04-21,4.041666666666667
Charlottetown,2009-04-22,3.6363636363636362
Charlottetown,2009-04-23,2.8333333333333335
Charlottetown,2009-04-24,5.458333333333333
Charlottetown,2009-04-25,9.916666666666666
Charlottetown,2009-04-26,3.125
Charlottetown,2009-04-27,9.416666666666666
Charlottetown,2009-04-28,6.875
Charlottetown,2009-04-29,4.583333333333333
Charlottetown,2009-04-30,4.75
Charlottetown,2009-05-01,6.541666666666667
Charlottetown,2009-05-02,3.2083333333333335
Charlottetown,2009-05-03,6.458333333333333
Charlottetown,2009-05-04,6.708333333333333
Charlottetown,2009-05-05,5.958333333333333
Charlottetown,2009-05-06,4.291666666666667
Charlottetown,2009-05-07,3.625
Charlottetown,2009-05-08,9.583333333333334
Charlottetown,2009-05-09,5.791666666666667
Charlottetown,2009-05-10,1.2916666666666667
Charlottetown,2009-05-11,3.75
Charlottetown,2009-05-12,6.208333333333333
Charlottetown,2009-05-13,5.458333333333333
Charlottetown,2009-05-14,6.416666666666667
Charlottetown,2009-05-15,3.4166666666666665
Charlottetown,2009-05-16,6.333333333333333
Charlottetown,2009-05-17,1.6666666666666667
Charlottetown,2009-05-18,2.625
Charlottetown,2009-05-19,4.125
Charlottetown,2009-05-20,5.666666666666667
Charlottetown,2009-05-21,10.75
Charlottetown,2009-05-22,7.75
Charlottetown,2009-05-23,4.541666666666667
Charlottetown,2009-05-24,4.75
Charlottetown,2009-05-25,3.375
Charlottetown,2009-05-26,1.9166666666666667
Charlottetown,2009-05-27,3.9583333333333335
Charlottetown,2009-05-28,1.625
Charlottetown,2009-05-29,1.625
Charlottetown,2009-05-30,2.238095238095238
Charlottetown,2009-05-31,2.6666666666666665
Charlottetown,2009-06-01,1.75
Charlottetown,2009-06-02,2.75
Charlottetown,2009-06-03,3.5416666666666665
Charlottetown,2009-06-04,3.5833333333333335
Charlottetown,2009-06-05,6.083333333333333
Charlottetown,2009-06-06,6.833333333333333
Charlottetown,2009-06-07,2.5416666666666665
Charlottetown,2009-06-08,2.7083333333333335
Charlottetown,2009-06-09,4.625
Charlottetown,2009-06-10,3.0416666666666665
Charlottetown,2009-06-11,6.375
Charlottetown,2009-06-12,6.791666666666667
Charlottetown,2009-06-13,5.666666666666667
Charlottetown,2009-06-14,4.333333333333333
Charlottetown,2009-06-15,4.083333333333333
Charlottetown,2009-06-16,5.708333333333333
Charlottetown,2009-06-17,5.916666666666667
Charlottetown,2009-06-18,2.9166666666666665
Charlottetown,2009-06-19,5.875
Charlottetown,2009-06-20,9.5
Charlottetown,2009-06-21,4.958333333333333
Charlottetown,2009-06-22,4.708333333333333
Charlottetown,2009-06-23,7.833333333333333
Charlottetown,2009-06-24,9.708333333333334
Charlottetown,2009-06-25,8.916666666666666
Charlottetown,2009-06-26,8.227272727272727
Charlottetown,2009-06-27,11.375
Charlottetown,2009-06-28,11.208333333333334
Charlottetown,2009-06-29,6.916666666666667
Charlottetown,2009-06-30,7.333333333333333
Charlottetown,2009-07-01,8.25
Charlottetown,2009-07-02,8.25
Charlottetown,2009-07-03,4.0
Charlottetown,2009-07-04,1.4166666666666667
Charlottetown,2009-07-05,3.4166666666666665
Charlottetown,2009-07-06,5.208333333333333
Charlottetown,2009-07-07,4.041666666666667
Charlottetown,2009-07-08,4.833333333333333
Charlottetown,2009-07-09,6.208333333333333
Charlottetown,2009-07-10,4.833333333333333
Charlottetown,2009-07-11,10.458333333333334
Charlottetown,2009-07-12,2.5833333333333335
Charlottetown,2009-07-13,2.1666666666666665
Charlottetown,2009-07-14,2.0416666666666665
Charlottetown,2009-07-15,2.5833333333333335
Charlottetown,2009-07-16,8.25
Charlottetown,2009-07-17,6.708333333333333
Charlottetown,2009-07-18,5.083333333333333
Charlottetown,2009-07-19,2.9583333333333335
Charlottetown,2009-07-20,4.333333333333333
Charlottetown,2009-07-21,7.708333333333333
Charlottetown,2009-07-22,6.333333333333333
Charlottetown,2009-07-23,7.25
Charlottetown,2009-07-24,5.041666666666667
Charlottetown,2009-07-25,8.375
Charlottetown,2009-07-26,7.416666666666667
Charlottetown,2009-07-27,5.583333333333333
Charlottetown,2009-07-28,9.666666666666666
Charlottetown,2009-07-29,22.666666666666668
Charlottetown,2009-07-30,4.791666666666667
Charlottetown,2009-07-31,10.0
Charlottetown,2009-08-01,
Charlottetown,2009-08-02,
Charlottetown,2009-08-03,3.1666666666666665
Charlottetown,2009-08-04,10.714285714285714
Charlottetown,2009-08-05,5.041666666666667
Charlottetown,2009-08-06,3.3333333333333335
Charlottetown,2009-08-07,2.4583333333333335
Charlottetown,2009-08-08,3.125
Charlottetown,2009-08-09,14.166666666666666
Charlottetown,2009-08-10,9.333333333333334
Charlottetown,2009-08-11,8.0
Charlottetown,2009-08-12,9.625
Charlottetown,2009-08-13,11.958333333333334
Charlottetown,2009-08-14,9.25
Charlottetown,2009-08-15,17.625
Charlottetown,2009-08-16,36.916666666666664
Charlottetown,2009-08-17,30.916666666666668
Charlottetown,2009-08-18,19.583333333333332
Charlottetown,2009-08-19,6.5
Charlottetown,2009-08-20,7.291666666666667
Charlottetown,2009-08-21,8.25
Charlottetown,2009-08-22,8.958333333333334
Charlottetown,2009-08-23,9.5
Charlottetown,2009-08-24,4.583333333333333
Charlottetown,2009-08-25,5.541666666666667
Charlottetown,2009-08-26,5.791666666666667
Charlottetown,2009-08-27,2.375
Charlottetown,2009-08-28,2.625
Charlottetown,2009-08-29,1.7083333333333333
Charlottetown,2009-08-30,4.0
Charlottetown,2009-08-31,3.2916666666666665
Charlottetown,2009-09-01,3.75
Charlottetown,2009-09-02,4.625
Charlottetown,2009-09-03,6.708333333333333
Charlottetown,2009-09-04,10.25
Charlottetown,2009-09-05,5.583333333333333
Charlottetown,2009-09-06,6.541666666666667
Charlottetown,2009-09-07,7.875
Charlottetown,2009-09-08,8.083333333333334
Charlottetown,2009-09-09,4.125
Charlottetown,2009-09-10,5.291666666666667
Charlottetown,2009-09-11,4.416666666666667
Charlottetown,2009-09-12,7.916666666666667
Charlottetown,2009-09-13,2.8333333333333335
Charlottetown,2009-09-14,2.6666666666666665
Charlottetown,2009-09-15,1.5416666666666667
Charlottetown,2009-09-16,2.5833333333333335
Charlottetown,2009-09-17,3.4166666666666665
Charlottetown,2009-09-18,1.9166666666666667
Charlottetown,2009-09-19,2.875
Charlottetown,2009-09-20,3.0416666666666665
Charlottetown,2009-09-21,4.958333333333333
Charlottetown,2009-09-22,11.166666666666666
Charlottetown,2009-09-23,9.409090909090908
Charlottetown,2009-09-24,1.625
Charlottetown,2009-09-25,2.5416666666666665
Charlottetown,2009-09-26,3.5833333333333335
Charlottetown,2009-09-27,0.9583333333333334
Charlottetown,2009-09-28,3.5416666666666665
Charlottetown,2009-09-29,2.0
Charlottetown,2009-09-30,0.5833333333333334
Charlottetown,2009-10-01,1.375
Charlottetown,2009-10-02,1.875
Charlottetown,2009-10-03,5.166666666666667
Charlottetown,2009-10-04,4.708333333333333
Charlottetown,2009-10-05,2.3333333333333335
Charlottetown,2009-10-06,0.6521739130434783
Charlottetown,2009-10-07,1.9130434782608696
Charlottetown,2009-10-08,1.25
Charlottetown,2009-10-09,3.125
Charlottetown,2009-10-10,1.7916666666666667
Charlottetown,2009-10-11,1.25
Charlottetown,2009-10-12,1.6666666666666667
Charlottetown,2009-10-13,0.9583333333333334
Charlottetown,2009-10-14,0.625
Charlottetown,2009-10-15,2.5833333333333335
Charlottetown,2009-10-16,5.5
Charlottetown,2009-10-17,6.458333333333333
Charlottetown,2009-10-18,9.833333333333334
Charlottetown,2009-10-19,7.913043478260869
Charlottetown,2009-10-20,7.958333333333333
Charlottetown,2009-10-21,2.75
Charlottetown,2009-10-22,4.708333333333333
Charlottetown,2009-10-23,1.6666666666666667
Charlottetown,2009-10-24,1.6666666666666667
Charlottetown,2009-10-25,2.4166666666666665
Charlottetown,2009-10-26,2.875
Charlottetown,2009-10-27,7.0
Charlottetown,2009-10-28,10.125
Charlottetown,2009-10-29,9.291666666666666
Charlottetown,2009-10-30,5.791666666666667
Charlottetown,2009-10-31,3.375
Charlottetown,2009-11-01,2.8333333333333335
Charlottetown,2009-11-02,3.6666666666666665
Charlottetown,2009-11-03,3.0416666666666665
Charlottetown,2009-11-04,1.5833333333333333
Charlottetown,2009-11-05,2.0
Charlottetown,2009-11-06,2.875
Charlottetown,2009-11-07,3.6666666666666665
Charlottetown,2009-11-08,8.5
Charlottetown,2009-11-09,13.0
Charlottetown,2009-11-10,4.833333333333333
Charlottetown,2009-11-11,6.333333333333333
Charlottetown,2009-11-12,12.208333333333334
Charlottetown,2009-11-13,12.0
