Pollutant//Polluant,Method Code//Code Méthode,NAPS ID//Identifiant SNPA,City//Ville,Province/Territory//Province/Territoire,Latitude//Latitude,Longitude//Longitude,Date//Date,H01//H01,H02//H02,H03//H03,H04//H04,H05//H05,H06//H06,H07//H07,H08//H08,H09//H09,H10//H10,H11//H11,H12//H12,H13//H13,H14//H14,H15//H15,H16//H16,H17//H17,H18//H18,H19//H19,H20//H20,H21//H21,H22//H22,H23//H23,H24//H24
PM2.5,706,90702,Fort Mcmurray,AB,56.75139,-111.47662,20001215,4,1,5,2,3,3,5,5,7,8,5,7,9,11,11,9,12,10,9,7,5,5,3,3
PM2.5,706,90702,Fort Mcmurray,AB,56.75139,-111.47662,20001216,4,3,2,1,1,1,4,5,7,4,4,4,2,2,2,1,1,0,1,0,1,0,1,1
PM2.5,706,90702,Fort Mcmurray,AB,56.75139,-111.47662,20001217,3,3,2,3,3,4,4,4,2,3,5,4,4,3,3,3,3,-999,-999,0,1,0,2,2
PM2.5,706,90702,Fort Mcmurray,AB,56.75139,-111.47662,20001218,2,1,1,2,2,2,2,3,3,2,1,1,2,3,2,3,2,2,3,2,3,7,2,2
PM2.5,706,90702,Fort Mcmurray,AB,56.75139,-111.47662,20001219,2,3,3,1,4,3,6,2,3,2,4,2,11,5,4,2,3,2,2,2,2,0,1,3
PM2.5,706,90702,Fort Mcmurray,AB,56.75139,-111.47662,20001220,0,0,2,3,2,3,8,15,11,13,10,10,8,5,3,-999,4,2,5,6,7,6,10,13
PM2.5,706,90702,Fort Mcmurray,AB,56.75139,-111.47662,20001221,14,9,5,2,1,2,3,4,3,3,4,4,6,3,3,4,4,3,0,0,0,1,0,0
PM2.5,706,90702,Fort Mcmurray,AB,56.75139,-111.47662,20001222,0,0,0,0,0,1,0,1,1,4,4,5,7,5,4,4,7,4,2,3,2,2,7,2
PM2.5,706,90702,Fort Mcmurray,AB,56.75139,-111.47662,20001223,0,1,1,0,0,2,0,1,3,2,4,3,2,2,3,2,4,3,3,0,0,5,10,0
PM2.5,706,90702,Fort Mcmurray,AB,56.75139,-111.47662,20001224,7,3,2,2,3,3,3,3,3,5,5,5,4,6,5,4,3,3,2,1,0,1,0,0
PM2.5,706,90702,Fort Mcmurray,AB,56.75139,-111.47662,20001225,0,0,1,2,2,2,1,0,1,1,1,2,1,1,0,1,1,2,1,1,0,0,0,0
PM2.5,706,90702,Fort Mcmurray,AB,56.75139,-111.47662,20001226,0,0,0,0,0,0,0,0,0,0,1,0,1,3,1,3,4,5,4,6,6,8,7,4
PM2.5,706,90702,Fort Mcmurray,AB,56.75139,-111.47662,20001227,6,4,3,2,2,1,3,3,3,4,5,5,5,6,6,6,8,11,7,6,5,14,9,0
PM2.5,706,90702,Fort Mcmurray,AB,56.75139,-111.47662,20001228,1,2,3,8,7,7,9,5,4,4,3,4,6,5,10,6,5,4,3,7,6,7,1,2
PM2.5,706,90702,Fort Mcmurray,AB,56.75139,-111.47662,20001229,3,6,7,7,7,7,4,1,1,0,0,2,0,1,1,2,2,1,1,2,1,2,0,0
PM2.5,706,90702,Fort Mcmurray,AB,56.75139,-111.47662,20001230,0,1,0,1,1,1,1,1,1,3,2,1,3,2,2,2,3,2,7,5,5,3,3,3
PM2.5,706,90702,Fort Mcmurray,AB,56.75139,-111.47662,20001231,3,1,2,3,2,3,3,3,4,5,6,6,6,8,5,11,10,8,5,7,11,14,13,15
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000101,4,3,4,4,3,3,2,1,3,5,8,7,8,11,9,5,5,4,2,2,2,3,2,3
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000102,2,3,2,3,2,2,2,1,1,4,5,6,6,5,5,2,3,4,3,3,0,4,3,3
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000103,3,3,2,2,2,2,2,1,3,4,8,14,11,17,17,17,18,20,17,17,16,12,7,5
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000104,3,1,0,0,0,1,5,8,5,5,7,34,19,6,7,6,6,4,3,1,1,0,1,1
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000105,1,1,2,3,2,1,1,1,1,3,3,2,2,0,2,0,1,0,0,2,0,0,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000106,0,0,0,2,11,19,5,4,4,10,13,18,16,15,15,18,18,12,9,7,5,3,4,5
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000107,7,8,9,13,10,4,2,1,0,0,3,0,1,1,1,1,0,0,0,0,0,0,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000108,2,3,1,3,6,13,19,17,21,17,9,12,13,13,10,6,5,9,9,7,7,7,9,7
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000109,6,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000110,0,1,0,0,0,0,0,0,0,3,7,4,3,1,7,1,3,2,0,2,3,3,3,2
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000111,2,2,1,3,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000112,1,1,1,2,1,1,1,1,2,2,3,2,2,2,1,2,2,1,2,2,2,2,1,1
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000113,1,0,1,1,1,0,0,0,1,2,2,2,0,1,1,0,0,1,1,1,1,0,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000114,0,0,0,0,0,0,0,0,0,1,5,10,8,9,23,18,16,15,12,8,6,5,4,6
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000115,4,1,1,0,1,3,4,3,4,8,9,7,8,10,12,8,6,3,1,5,1,0,2,3
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000116,1,0,0,0,0,2,2,1,0,4,5,7,8,12,8,6,7,4,3,2,2,1,0,1
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000117,0,1,0,1,3,3,3,3,2,3,2,4,5,5,5,0,1,3,4,4,3,4,3,3
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000118,1,1,1,0,0,0,3,5,1,5,16,18,20,23,20,15,20,14,13,11,7,4,4,3
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000119,2,3,2,2,1,1,1,1,2,1,5,20,19,19,24,19,20,19,19,23,16,13,7,2
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000120,2,2,2,3,1,0,2,0,1,4,13,14,13,9,11,10,16,16,13,12,11,6,3,2
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000121,1,1,2,2,2,3,3,6,5,8,9,6,2,1,1,1,1,2,0,0,0,0,1,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000122,0,0,0,0,0,0,0,0,0,2,6,20,19,12,12,9,7,3,1,0,1,1,3,2
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000123,1,1,0,0,0,5,4,1,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000124,0,0,0,0,1,0,0,0,0,9,7,8,7,11,10,5,6,5,2,3,2,3,1,2
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000125,1,2,3,3,2,0,3,2,2,7,13,15,14,11,13,13,17,14,10,8,7,3,1,3
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000126,1,1,1,2,1,2,2,3,3,10,17,19,14,16,16,16,14,10,4,1,0,0,4,1
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000127,0,1,4,4,4,1,0,2,2,10,18,16,12,13,10,10,10,9,6,4,4,2,2,2
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000128,2,2,0,3,3,2,2,3,3,6,10,8,2,1,2,1,1,1,0,0,0,0,0,1
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000129,4,3,1,1,0,0,0,0,3,10,6,6,4,1,2,3,1,1,0,0,0,0,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000130,0,0,1,1,0,0,0,0,1,5,5,8,11,7,4,2,0,3,3,3,3,1,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000131,0,1,1,2,1,3,3,3,1,9,12,8,21,23,5,2,4,3,0,1,1,1,2,3
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000201,2,4,2,3,2,3,3,2,3,8,22,17,19,15,18,12,11,12,9,5,8,9,9,8
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000202,8,6,4,4,3,6,10,13,8,8,10,11,13,17,8,2,0,2,2,4,4,0,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000203,1,2,6,4,5,10,11,11,11,14,21,15,13,13,19,20,18,15,12,10,14,5,3,4
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000204,6,6,7,13,14,10,9,7,12,14,14,5,23,12,5,0,0,0,0,0,0,1,34,42
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000205,16,5,1,0,0,0,0,0,0,8,9,6,3,4,5,5,6,6,5,3,3,0,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000206,0,0,0,0,0,0,1,1,2,5,4,3,3,2,0,1,3,7,10,10,10,18,17,11
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000207,10,10,9,7,7,5,1,0,3,8,12,9,13,9,0,4,1,0,2,3,0,0,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000208,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000209,0,0,0,0,0,0,0,0,6,11,15,17,19,21,16,14,-999,23,7,3,3,0,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000210,6,3,0,0,2,1,5,4,9,19,23,20,19,14,10,12,9,6,5,3,2,1,0,1
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000211,1,4,3,3,1,0,0,2,4,6,8,6,5,3,4,9,5,2,2,3,3,4,4,5
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000212,4,5,3,2,2,1,0,1,6,10,11,20,17,12,9,6,4,3,5,6,8,5,4,5
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000213,5,5,5,4,3,5,5,4,4,4,3,3,1,2,1,1,1,0,0,0,0,0,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000214,0,1,0,1,0,0,0,0,1,3,4,2,0,0,3,5,2,2,1,4,3,2,2,2
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000215,1,2,2,2,1,1,0,1,3,5,5,11,8,3,2,1,0,0,1,1,1,1,1,3
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000216,4,7,8,9,9,6,6,4,9,12,16,16,15,16,13,13,16,15,16,11,9,8,8,7
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000217,4,2,1,3,2,3,4,7,6,6,13,12,11,23,42,37,20,20,25,25,27,21,15,11
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000218,11,9,10,9,11,10,10,8,6,6,7,13,14,16,16,0,0,0,0,0,2,0,1,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000219,0,0,0,0,0,0,0,3,5,7,9,7,10,10,8,4,6,6,7,5,5,4,5,5
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000220,6,4,4,5,4,2,4,5,6,7,9,9,4,7,0,0,0,0,0,0,5,7,6,4
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000221,4,4,4,4,4,4,6,7,9,7,7,10,11,10,11,8,8,8,9,8,1,0,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000222,0,0,0,0,0,0,0,0,1,7,6,2,3,1,1,1,8,0,0,0,0,0,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000223,0,0,0,0,0,0,3,2,3,4,5,16,14,9,7,8,6,6,9,8,7,8,7,6
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000224,4,4,5,5,6,7,9,8,11,11,3,4,-999,3,0,0,0,0,0,0,1,0,1,3
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000225,1,1,1,0,0,0,2,5,6,2,3,2,4,3,1,0,0,0,0,0,0,0,0,1
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000226,2,1,7,7,9,8,7,8,13,13,9,13,16,21,10,15,23,8,7,7,6,4,10,10
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000227,9,9,10,9,7,7,6,10,15,10,5,4,3,2,3,2,4,2,5,6,6,6,4,2
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000228,1,2,2,1,1,0,0,1,5,5,13,25,29,20,21,21,14,12,3,2,2,5,1,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000229,6,6,3,3,2,1,0,2,9,8,13,13,15,20,16,12,7,7,10,7,9,10,7,5
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000301,5,5,5,6,6,6,5,4,6,6,6,4,2,2,1,1,0,0,0,2,1,2,3,3
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000302,5,7,8,11,11,10,9,11,13,16,12,5,3,5,4,0,0,0,0,0,0,0,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000303,0,0,0,0,0,0,0,0,1,1,0,8,2,0,0,0,0,0,0,0,0,0,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000304,0,0,0,0,0,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000305,0,0,0,1,1,1,1,0,1,2,1,0,1,0,0,1,0,0,0,0,0,3,3,2
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000306,4,2,2,0,0,0,4,5,3,0,5,6,1,0,0,1,0,0,0,0,0,0,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000307,0,0,1,1,1,0,1,1,1,2,2,1,0,1,2,0,1,0,0,3,9,10,7,3
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000308,3,2,1,0,0,0,0,6,8,17,19,19,11,14,12,4,4,6,2,6,2,1,3,3
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000309,5,4,6,4,3,1,4,5,5,5,6,3,4,5,1,2,2,2,11,14,7,1,2,1
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000310,0,2,0,0,1,0,0,8,3,3,3,1,3,1,2,4,5,5,1,3,3,4,6,9
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000311,4,4,2,1,2,3,2,6,5,8,13,19,16,8,5,1,3,1,1,3,3,6,2,1
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000312,1,1,1,0,0,1,1,16,18,15,8,2,2,2,1,0,0,0,0,1,0,0,0,1
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000313,3,3,0,0,0,0,0,17,15,17,6,3,1,2,2,2,5,4,8,10,3,0,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000314,0,0,0,0,0,1,2,11,7,13,18,8,5,5,11,1,0,0,0,2,0,1,1,1
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000315,0,0,1,0,2,2,6,13,17,18,19,9,7,11,9,7,5,2,0,1,9,3,1,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000316,0,0,0,0,0,0,1,7,10,20,18,18,5,7,12,15,15,11,6,10,8,4,6,3
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000317,2,2,3,3,5,5,4,7,4,5,4,3,3,3,3,3,3,2,4,4,3,3,3,6
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000318,6,4,5,4,9,9,9,15,11,7,6,0,1,1,1,0,0,0,1,2,5,10,10,9
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000319,2,0,0,0,2,2,3,4,3,3,2,2,1,2,3,2,1,2,1,1,1,1,1,1
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000320,1,2,1,1,2,2,1,1,0,0,0,0,2,2,1,1,2,2,13,9,12,16,13,11
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000321,4,0,0,0,2,3,3,1,2,0,3,6,5,0,0,0,0,0,2,0,0,1,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000322,0,0,0,0,0,0,3,7,7,10,7,7,6,2,0,0,0,0,1,2,3,2,2,2
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000323,2,1,3,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000324,0,1,2,0,1,1,1,2,3,3,3,0,0,1,0,0,1,0,0,0,0,0,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000325,0,1,12,10,13,13,17,12,7,6,2,0,1,0,0,1,0,0,2,0,2,1,1,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000326,2,1,0,0,0,0,2,3,2,2,1,2,3,2,1,0,0,0,0,0,0,2,2,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000327,1,0,0,1,0,0,1,1,2,6,5,7,8,7,7,10,12,3,0,0,0,0,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000328,2,4,6,3,2,3,6,6,6,4,5,0,7,0,0,0,0,1,0,0,0,0,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000329,0,0,0,0,0,0,2,4,2,3,0,1,5,7,2,5,1,0,0,0,2,0,1,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000330,0,0,0,0,1,0,4,7,8,10,12,10,0,0,1,0,1,0,0,3,4,3,1,2
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000331,2,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,3,8
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000401,8,8,1,0,0,0,1,2,2,3,3,1,1,2,1,0,0,0,0,0,0,1,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000402,0,0,0,0,0,1,1,2,1,2,2,1,0,0,0,0,0,0,0,0,0,1,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000403,0,0,0,0,0,0,1,2,2,1,4,4,3,2,2,2,3,3,4,1,3,2,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000404,1,0,0,1,1,0,3,4,3,3,4,7,2,3,2,0,0,0,0,0,0,0,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000405,0,0,0,0,0,0,1,2,1,1,0,6,3,3,7,6,6,4,0,1,6,2,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000406,1,1,0,0,0,0,2,5,4,1,1,2,0,1,0,1,2,1,1,8,0,0,2,1
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000407,1,1,1,1,0,2,2,7,10,4,3,9,10,10,43,24,34,24,5,3,1,0,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000408,0,0,0,1,1,1,2,2,2,6,4,2,3,2,0,1,1,1,1,1,9,8,3,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000409,1,1,2,3,2,1,2,3,2,3,4,5,8,20,24,12,10,11,7,3,4,3,3,2
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000410,2,4,2,2,3,4,9,8,11,6,1,1,0,0,1,1,2,2,9,28,35,0,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000411,0,0,0,0,0,0,5,19,19,13,1,3,2,2,2,2,6,21,14,15,6,0,0,1
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000412,0,3,1,2,2,1,1,1,1,1,0,1,1,1,1,2,2,0,0,1,2,2,1,1
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000413,2,1,0,1,0,1,4,3,1,1,2,1,1,0,0,0,0,1,0,0,2,17,14,9
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000414,2,0,0,0,0,1,5,4,2,1,1,1,0,0,0,0,0,0,0,0,1,1,3,4
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000415,3,3,2,4,7,10,17,15,5,4,3,2,3,3,3,3,3,2,2,2,2,2,2,3
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000416,3,3,3,3,3,3,3,15,11,6,5,5,5,8,7,6,8,9,6,10,8,6,5,5
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000417,5,5,6,5,4,3,3,4,3,3,2,3,1,2,0,1,2,1,1,0,3,2,3,5
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000418,7,6,7,7,6,6,4,6,10,11,8,7,3,3,2,2,2,1,2,3,4,5,3,6
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000419,2,2,3,2,2,3,7,10,11,8,3,4,3,3,2,3,3,2,1,1,2,1,2,2
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000420,2,3,4,6,5,5,8,9,4,2,4,3,3,4,6,1,1,2,0,3,2,0,0,1
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000421,0,1,1,1,2,1,7,9,14,12,10,6,3,3,2,1,2,2,3,2,6,2,1,1
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000422,2,2,3,3,2,2,7,9,7,9,9,9,8,8,7,5,4,7,1,3,5,4,3,1
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000423,3,0,0,0,0,0,0,0,1,0,1,2,2,0,1,0,0,0,0,0,0,0,1,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000424,0,2,2,1,0,0,5,10,10,10,3,2,3,9,2,7,5,2,2,0,13,1,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000425,0,1,2,0,0,1,0,34,18,13,9,1,10,18,23,4,3,1,1,0,0,1,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000426,0,2,1,1,2,1,2,2,2,2,1,1,1,2,2,2,3,2,0,0,0,0,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000427,0,0,0,0,0,4,3,1,3,5,1,0,0,1,0,1,0,0,2,1,1,0,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000428,0,0,1,0,0,2,3,4,6,7,9,7,8,8,8,11,8,10,11,12,22,11,9,10
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000429,9,3,2,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000430,0,0,0,1,3,2,1,4,3,0,0,0,1,0,1,0,1,2,1,0,1,1,2,2
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000501,1,3,5,7,7,8,7,7,10,17,12,9,3,2,0,0,0,0,0,0,0,0,0,1
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000502,2,1,0,2,1,9,5,3,5,1,0,0,0,0,0,0,1,2,6,1,0,2,1,1
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000503,0,0,1,0,1,2,6,6,7,7,8,2,2,3,8,7,4,3,6,5,4,2,4,4
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000504,2,0,0,0,2,2,2,3,7,2,1,2,2,3,3,1,1,0,0,0,0,0,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000505,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000508,0,1,0,0,1,0,1,0,0,1,0,1,0,1,2,2,4,1,1,0,1,0,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000509,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,2,3,4,0,1,0,0,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000510,0,0,0,1,1,3,1,2,3,3,3,3,4,5,6,7,4,0,1,0,3,1,1,3
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000511,1,1,1,0,2,1,3,6,6,1,3,0,2,1,1,1,1,0,1,2,0,0,7,1
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000512,1,0,1,2,2,4,3,5,6,5,7,1,1,3,2,3,4,3,2,2,1,2,2,4
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000513,3,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,2,3,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000514,0,0,1,0,3,5,1,0,2,0,1,0,1,0,0,8,3,3,2,1,0,0,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000515,0,0,7,4,2,2,5,4,3,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000516,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,1,1,1,1
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000517,0,0,0,0,0,2,1,0,2,0,0,2,2,3,3,3,3,1,1,1,2,1,1,1
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000518,2,3,1,1,1,1,1,2,2,2,2,3,3,4,6,3,1,2,1,2,0,0,1,1
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000519,3,1,1,2,4,5,8,9,7,4,0,0,0,1,0,1,1,0,1,3,1,3,5,7
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000520,1,0,0,0,1,3,0,0,0,0,1,0,0,1,2,1,2,0,0,0,0,0,0,3
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000521,2,0,2,2,6,3,0,2,1,1,0,1,0,0,0,0,0,1,4,4,3,3,7,11
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000522,11,5,7,3,2,2,4,3,5,2,4,2,0,0,1,3,2,0,0,1,0,0,0,0
PM2.5,706,90801,Fort Mckay,AB,57.18941,-111.6405,20000523,0,0,0,1,1,0,1,1,0,0,0,0,0,0,2,3,1,3,0,0,0,0,0,0
