city,date,mean_pm25
Iqaluit,2015-03-01,4.846153846153846
Iqaluit,2015-03-02,5.583333333333333
Iqaluit,2015-03-03,4.416666666666667
Iqaluit,2015-03-04,3.3529411764705883
Iqaluit,2015-03-05,3.8
Iqaluit,2015-03-06,4.5
Iqaluit,2015-03-07,4.0
Iqaluit,2015-03-08,4.714285714285714
Iqaluit,2015-03-09,5.0
Iqaluit,2015-03-10,3.4285714285714284
Iqaluit,2015-03-11,3.0
Iqaluit,2015-03-12,4.333333333333333
Iqaluit,2015-03-13,4.111111111111111
Iqaluit,2015-03-14,5.133333333333334
Iqaluit,2015-03-15,4.4375
Iqaluit,2015-03-16,
Iqaluit,2015-03-17,24.142857142857142
Iqaluit,2015-03-18,8.666666666666666
Iqaluit,2015-03-19,4.625
Iqaluit,2015-03-20,4.25
Iqaluit,2015-03-21,7.434782608695652
Iqaluit,2015-03-22,4.826086956521739
Iqaluit,2015-03-23,5.125
Iqaluit,2015-03-24,4.25
Iqaluit,2015-03-25,4.0
Iqaluit,2015-03-26,4.166666666666667
Iqaluit,2015-03-27,5.291666666666667
Iqaluit,2015-03-28,6.458333333333333
Iqaluit,2015-03-29,6.541666666666667
Iqaluit,2015-03-30,7.833333333333333
Iqaluit,2015-03-31,10.68421052631579
Iqaluit,2015-04-01,10.541666666666666
Iqaluit,2015-04-02,8.0
Iqaluit,2015-04-03,6.958333333333333
Iqaluit,2015-04-04,3.375
Iqaluit,2015-04-05,2.125
Iqaluit,2015-04-06,4.041666666666667
Iqaluit,2015-04-07,5.083333333333333
Iqaluit,2015-04-08,6.791666666666667
Iqaluit,2015-04-09,5.958333333333333
Iqaluit,2015-04-10,4.875
Iqaluit,2015-04-11,5.541666666666667
Iqaluit,2015-04-12,5.708333333333333
Iqaluit,2015-04-13,4.913043478260869
Iqaluit,2015-04-14,4.958333333333333
Iqaluit,2015-04-15,4.541666666666667
Iqaluit,2015-04-16,7.833333333333333
Iqaluit,2015-04-17,10.75
Iqaluit,2015-04-18,10.041666666666666
Iqaluit,2015-04-19,6.375
Iqaluit,2015-04-20,5.0
Iqaluit,2015-04-21,3.0416666666666665
Iqaluit,2015-04-22,6.583333333333333
Iqaluit,2015-04-23,5.0
Iqaluit,2015-04-24,3.8333333333333335
Iqaluit,2015-04-25,4.416666666666667
Iqaluit,2015-04-26,4.041666666666667
Iqaluit,2015-04-27,4.166666666666667
Iqaluit,2015-04-28,3.3333333333333335
Iqaluit,2015-04-29,5.375
Iqaluit,2015-04-30,4.791666666666667
Iqaluit,2015-05-01,3.1666666666666665
Iqaluit,2015-05-02,3.75
Iqaluit,2015-05-03,2.2083333333333335
Iqaluit,2015-05-04,2.125
Iqaluit,2015-05-05,2.25
Iqaluit,2015-05-06,1.0833333333333333
Iqaluit,2015-05-07,0.3333333333333333
Iqaluit,2015-05-08,1.125
Iqaluit,2015-05-09,0.5833333333333334
Iqaluit,2015-05-10,1.875
Iqaluit,2015-05-11,3.3333333333333335
Iqaluit,2015-05-12,3.5
Iqaluit,2015-05-13,3.2083333333333335
Iqaluit,2015-05-14,3.5
Iqaluit,2015-05-15,4.541666666666667
Iqaluit,2015-05-16,2.75
Iqaluit,2015-05-17,2.4166666666666665
Iqaluit,2015-05-18,3.0416666666666665
Iqaluit,2015-05-19,2.7083333333333335
Iqaluit,2015-05-20,3.0
Iqaluit,2015-05-21,2.125
Iqaluit,2015-05-22,2.25
Iqaluit,2015-05-23,1.125
Iqaluit,2015-05-24,1.8333333333333333
Iqaluit,2015-05-25,2.0
Iqaluit,2015-05-26,3.125
Iqaluit,2015-05-27,2.8333333333333335
Iqaluit,2015-05-28,1.875
Iqaluit,2015-05-29,2.75
Iqaluit,2015-05-30,2.2916666666666665
Iqaluit,2015-05-31,2.6666666666666665
Iqaluit,2015-06-01,2.0833333333333335
Iqaluit,2015-06-02,2.0
Iqaluit,2015-06-03,0.7916666666666666
Iqaluit,2015-06-04,1.05
Iqaluit,2015-06-05,1.9
Iqaluit,2015-06-06,5.958333333333333
Iqaluit,2015-06-07,7.666666666666667
Iqaluit,2015-06-08,3.0
Iqaluit,2015-06-09,3.2916666666666665
Iqaluit,2015-06-10,4.625
Iqaluit,2015-06-11,2.5
Iqaluit,2015-06-12,2.9166666666666665
Iqaluit,2015-06-13,1.625
Iqaluit,2015-06-14,1.3333333333333333
Iqaluit,2015-06-15,2.0
Iqaluit,2015-06-16,2.4583333333333335
Iqaluit,2015-06-17,1.9583333333333333
Iqaluit,2015-06-18,1.3333333333333333
Iqaluit,2015-06-19,0.625
Iqaluit,2015-06-20,0.9166666666666666
Iqaluit,2015-06-21,1.375
Iqaluit,2015-06-22,1.0833333333333333
Iqaluit,2015-06-23,2.9583333333333335
Iqaluit,2015-06-24,2.347826086956522
Iqaluit,2015-06-25,2.130434782608696
Iqaluit,2015-06-26,2.25
Iqaluit,2015-06-27,1.375
Iqaluit,2015-06-28,2.0833333333333335
Iqaluit,2015-06-29,1.4583333333333333
Iqaluit,2015-06-30,2.625
Iqaluit,2015-07-01,2.8333333333333335
Iqaluit,2015-07-02,1.9583333333333333
Iqaluit,2015-07-03,2.625
Iqaluit,2015-07-04,3.0416666666666665
Iqaluit,2015-07-05,1.1666666666666667
Iqaluit,2015-07-06,2.0
Iqaluit,2015-07-07,1.0833333333333333
Iqaluit,2015-07-08,1.0
Iqaluit,2015-07-09,1.375
Iqaluit,2015-07-10,9.681818181818182
Iqaluit,2015-07-11,0.5833333333333334
Iqaluit,2015-07-12,1.2083333333333333
Iqaluit,2015-07-13,2.8333333333333335
Iqaluit,2015-07-14,1.6956521739130435
Iqaluit,2015-07-15,1.0416666666666667
Iqaluit,2015-07-16,2.3333333333333335
Iqaluit,2015-07-17,2.9166666666666665
Iqaluit,2015-07-18,1.7916666666666667
Iqaluit,2015-07-19,2.875
Iqaluit,2015-07-20,7.208333333333333
Iqaluit,2015-07-21,4.25
Iqaluit,2015-07-22,3.7916666666666665
Iqaluit,2015-07-23,3.4583333333333335
Iqaluit,2015-07-24,2.7083333333333335
Iqaluit,2015-07-25,1.9166666666666667
Iqaluit,2015-07-26,3.0833333333333335
Iqaluit,2015-07-27,1.125
Iqaluit,2015-07-28,1.125
Iqaluit,2015-07-29,1.0
Iqaluit,2015-07-30,1.4166666666666667
Iqaluit,2015-07-31,1.2916666666666667
Iqaluit,2015-08-01,0.25
Iqaluit,2015-08-02,1.25
Iqaluit,2015-08-03,3.0416666666666665
Iqaluit,2015-08-04,2.5833333333333335
Iqaluit,2015-08-05,4.083333333333333
Iqaluit,2015-08-06,11.875
Iqaluit,2015-08-07,11.333333333333334
Iqaluit,2015-08-08,6.041666666666667
Iqaluit,2015-08-09,1.75
Iqaluit,2015-08-10,21.0
Iqaluit,2015-08-11,185.0
Iqaluit,2015-08-12,2.0
Iqaluit,2015-08-13,3.0
Iqaluit,2015-08-14,2.375
Iqaluit,2015-08-15,10.25
Iqaluit,2015-08-16,2.625
Iqaluit,2015-08-17,0.8333333333333334
Iqaluit,2015-08-18,1.7916666666666667
Iqaluit,2015-08-19,1.4166666666666667
Iqaluit,2015-08-20,3.217391304347826
Iqaluit,2015-08-21,2.3333333333333335
Iqaluit,2015-08-22,3.3333333333333335
Iqaluit,2015-08-23,2.5833333333333335
Iqaluit,2015-08-24,2.0416666666666665
Iqaluit,2015-08-25,3.125
Iqaluit,2015-08-26,2.0833333333333335
Iqaluit,2015-08-27,2.0
Iqaluit,2015-08-28,2.8333333333333335
Iqaluit,2015-08-29,4.166666666666667
Iqaluit,2015-08-30,3.2916666666666665
Iqaluit,2015-08-31,6.791666666666667
Iqaluit,2015-09-01,3.1666666666666665
Iqaluit,2015-09-02,7.375
Iqaluit,2015-09-03,5.875
Iqaluit,2015-09-04,4.041666666666667
Iqaluit,2015-09-05,5.416666666666667
Iqaluit,2015-09-06,3.5416666666666665
Iqaluit,2015-09-07,2.9166666666666665
Iqaluit,2015-09-08,5.791666666666667
Iqaluit,2015-09-09,14.833333333333334
Iqaluit,2015-09-10,4.958333333333333
Iqaluit,2015-09-11,8.916666666666666
Iqaluit,2015-09-12,3.9166666666666665
Iqaluit,2015-09-13,3.7083333333333335
Iqaluit,2015-09-14,1.4166666666666667
Iqaluit,2015-09-15,5.375
Iqaluit,2015-09-16,4.5
Iqaluit,2015-09-17,4.416666666666667
Iqaluit,2015-09-18,4.708333333333333
Iqaluit,2015-09-19,4.791666666666667
Iqaluit,2015-09-20,3.4583333333333335
Iqaluit,2015-09-21,3.8333333333333335
Iqaluit,2015-09-22,8.75
Iqaluit,2015-09-23,4.541666666666667
Iqaluit,2015-09-24,4.916666666666667
Iqaluit,2015-09-25,5.541666666666667
Iqaluit,2015-09-26,4.208333333333333
Iqaluit,2015-09-27,4.125
Iqaluit,2015-09-28,3.9583333333333335
Iqaluit,2015-09-29,4.708333333333333
Iqaluit,2015-09-30,4.416666666666667
Iqaluit,2015-10-01,4.041666666666667
Iqaluit,2015-10-02,4.208333333333333
Iqaluit,2015-10-03,6.291666666666667
Iqaluit,2015-10-04,4.416666666666667
Iqaluit,2015-10-05,4.958333333333333
Iqaluit,2015-10-06,3.4583333333333335
Iqaluit,2015-10-07,3.6666666666666665
Iqaluit,2015-10-08,4.5
Iqaluit,2015-10-09,4.5
Iqaluit,2015-10-10,4.708333333333333
Iqaluit,2015-10-11,3.125
Iqaluit,2015-10-12,3.0
Iqaluit,2015-10-13,1.2916666666666667
Iqaluit,2015-10-14,6.541666666666667
Iqaluit,2015-10-15,6.208333333333333
Iqaluit,2015-10-16,9.666666666666666
Iqaluit,2015-10-17,5.708333333333333
Iqaluit,2015-10-18,5.083333333333333
Iqaluit,2015-10-19,7.083333333333333
Iqaluit,2015-10-20,4.125
Iqaluit,2015-10-21,8.125
Iqaluit,2015-10-22,5.791666666666667
Iqaluit,2015-10-23,4.416666666666667
Iqaluit,2015-10-24,3.125
Iqaluit,2015-10-25,3.875
Iqaluit,2015-10-26,7.083333333333333
Iqaluit,2015-10-27,6.708333333333333
Iqaluit,2015-10-28,5.875
Iqaluit,2015-10-29,5.583333333333333
Iqaluit,2015-10-30,3.5833333333333335
Iqaluit,2015-10-31,3.0416666666666665
Iqaluit,2015-11-01,5.208333333333333
Iqaluit,2015-11-02,12.625
Iqaluit,2015-11-03,12.666666666666666
Iqaluit,2015-11-04,-0.375
Iqaluit,2015-11-05,14.217391304347826
Iqaluit,2015-11-06,14.625
Iqaluit,2015-11-07,13.75
Iqaluit,2015-11-08,12.75
Iqaluit,2015-11-09,12.625
Iqaluit,2015-11-10,16.166666666666668
Iqaluit,2015-11-11,5.833333333333333
Iqaluit,2015-11-12,7.304347826086956
Iqaluit,2015-11-13,6.916666666666667
Iqaluit,2015-11-14,6.375
Iqaluit,2015-11-15,7.541666666666667
Iqaluit,2015-11-16,4.083333333333333
Iqaluit,2015-11-17,3.2916666666666665
Iqaluit,2015-11-18,15.25
Iqaluit,2015-11-19,7.75
Iqaluit,2015-11-20,3.625
Iqaluit,2015-11-21,4.416666666666667
Iqaluit,2015-11-22,7.541666666666667
Iqaluit,2015-11-23,24.333333333333332
Iqaluit,2015-11-24,23.291666666666668
Iqaluit,2015-11-25,10.958333333333334
Iqaluit,2015-11-26,7.458333333333333
Iqaluit,2015-11-27,10.5
Iqaluit,2015-11-28,8.083333333333334
Iqaluit,2015-11-29,15.083333333333334
Iqaluit,2015-11-30,8.541666666666666
Iqaluit,2015-12-01,9.652173913043478
Iqaluit,2015-12-02,10.833333333333334
Iqaluit,2015-12-03,9.05
Iqaluit,2015-12-04,
Iqaluit,2015-12-05,
Iqaluit,2015-12-06,10.5
Iqaluit,2015-12-07,11.5
Iqaluit,2015-12-08,14.222222222222221
Iqaluit,2015-12-09,24.583333333333332
Iqaluit,2015-12-10,16.083333333333332
Iqaluit,2015-12-11,9.0
Iqaluit,2015-12-12,6.208333333333333
Iqaluit,2015-12-13,8.083333333333334
Iqaluit,2015-12-14,8.565217391304348
Iqaluit,2015-12-15,15.458333333333334
Iqaluit,2015-12-16,36.5
Iqaluit,2015-12-17,5.125
Iqaluit,2015-12-18,2.375
Iqaluit,2015-12-19,7.526315789473684
Iqaluit,2015-12-20,
Iqaluit,2015-12-21,7.8
Iqaluit,2015-12-22,8.625
Iqaluit,2015-12-23,16.916666666666668
Iqaluit,2015-12-24,8.0
Iqaluit,2015-12-25,9.583333333333334
Iqaluit,2015-12-26,10.916666666666666
Iqaluit,2015-12-27,9.666666666666666
Iqaluit,2015-12-28,10.826086956521738
Iqaluit,2015-12-29,8.136363636363637
Iqaluit,2015-12-30,8.0
Iqaluit,2015-12-31,9.058823529411764
Iqaluit,2016-01-01,9.583333333333334
Iqaluit,2016-01-02,5.285714285714286
Iqaluit,2016-01-03,12.692307692307692
Iqaluit,2016-01-04,14.166666666666666
Iqaluit,2016-01-05,
Iqaluit,2016-01-06,
Iqaluit,2016-01-07,3.526315789473684
Iqaluit,2016-01-08,3.125
Iqaluit,2016-01-09,20.307692307692307
Iqaluit,2016-01-10,12.5
Iqaluit,2016-01-11,11.791666666666666
Iqaluit,2016-01-12,4.913043478260869
Iqaluit,2016-01-13,10.666666666666666
Iqaluit,2016-01-14,6.181818181818182
Iqaluit,2016-01-15,3.8333333333333335
Iqaluit,2016-01-16,2.0
Iqaluit,2016-01-17,5.208333333333333
Iqaluit,2016-01-18,1.9583333333333333
Iqaluit,2016-01-19,2.3333333333333335
Iqaluit,2016-01-20,1.375
Iqaluit,2016-01-21,3.45
Iqaluit,2016-01-22,10.7
Iqaluit,2016-01-23,4.208333333333333
Iqaluit,2016-01-24,3.6666666666666665
Iqaluit,2016-01-25,3.0
Iqaluit,2016-01-26,14.8125
Iqaluit,2016-01-27,3.909090909090909
Iqaluit,2016-01-28,2.388888888888889
Iqaluit,2016-01-29,10.761904761904763
Iqaluit,2016-01-30,6.791666666666667
Iqaluit,2016-01-31,14.0
Iqaluit,2016-02-01,10.666666666666666
Iqaluit,2016-02-02,4.958333333333333
Iqaluit,2016-02-03,2.125
Iqaluit,2016-02-04,2.8333333333333335
Iqaluit,2016-02-05,2.875
Iqaluit,2016-02-06,3.1818181818181817
Iqaluit,2016-02-07,2.9285714285714284
Iqaluit,2016-02-08,6.166666666666667
Iqaluit,2016-02-09,15.0
Iqaluit,2016-02-10,6.5
Iqaluit,2016-02-11,5.25
Iqaluit,2016-02-12,2.3333333333333335
Iqaluit,2016-02-13,2.0833333333333335
Iqaluit,2016-02-14,1.25
Iqaluit,2016-02-15,2.8333333333333335
Iqaluit,2016-02-16,9.05
Iqaluit,2016-02-17,5.625
Iqaluit,2016-02-18,3.466666666666667
Iqaluit,2016-02-19,2.0416666666666665
Iqaluit,2016-02-20,4.541666666666667
Iqaluit,2016-02-21,4.333333333333333
Iqaluit,2016-02-22,3.7142857142857144
Iqaluit,2016-02-23,5.0
Iqaluit,2016-02-24,3.7083333333333335
Iqaluit,2016-02-25,7.5
Iqaluit,2016-02-26,8.928571428571429
Iqaluit,2016-02-27,3.0416666666666665
Iqaluit,2016-02-28,5.291666666666667
Iqaluit,2016-02-29,2.9583333333333335
Iqaluit,2016-03-01,4.166666666666667
Iqaluit,2016-03-02,2.375
Iqaluit,2016-03-03,1.9583333333333333
Iqaluit,2016-03-04,0.75
Iqaluit,2016-03-05,3.2916666666666665
Iqaluit,2016-03-06,2.6666666666666665
Iqaluit,2016-03-07,1.9166666666666667
Iqaluit,2016-03-08,2.5833333333333335
Iqaluit,2016-03-09,2.869565217391304
Iqaluit,2016-03-10,1.6363636363636365
Iqaluit,2016-03-11,2.6666666666666665
Iqaluit,2016-03-12,1.8823529411764706
Iqaluit,2016-03-13,4.25
Iqaluit,2016-03-14,2.9583333333333335
Iqaluit,2016-03-15,1.7083333333333333
Iqaluit,2016-03-16,2.0416666666666665
Iqaluit,2016-03-17,2.090909090909091
Iqaluit,2016-03-18,2.1875
Iqaluit,2016-03-19,
Iqaluit,2016-03-20,
Iqaluit,2016-03-21,
Iqaluit,2016-03-22,
Iqaluit,2016-03-23,
Iqaluit,2016-03-24,
Iqaluit,2016-03-25,
Iqaluit,2016-03-26,
Iqaluit,2016-03-27,
Iqaluit,2016-03-28,
Iqaluit,2016-03-29,
Iqaluit,2016-03-30,
Iqaluit,2016-03-31,
Iqaluit,2016-04-01,9.666666666666666
Iqaluit,2016-04-02,6.6521739130434785
Iqaluit,2016-04-03,4.541666666666667
Iqaluit,2016-04-04,3.869565217391304
Iqaluit,2016-04-05,4.0
Iqaluit,2016-04-06,3.8260869565217392
Iqaluit,2016-04-07,3.590909090909091
Iqaluit,2016-04-08,7.0
Iqaluit,2016-04-09,5.041666666666667
Iqaluit,2016-04-10,2.625
Iqaluit,2016-04-11,3.75
Iqaluit,2016-04-12,4.125
Iqaluit,2016-04-13,2.875
Iqaluit,2016-04-14,3.4583333333333335
Iqaluit,2016-04-15,4.208333333333333
Iqaluit,2016-04-16,3.5416666666666665
Iqaluit,2016-04-17,1.75
Iqaluit,2016-04-18,1.875
Iqaluit,2016-04-19,2.25
Iqaluit,2016-04-20,2.125
Iqaluit,2016-04-21,3.130434782608696
Iqaluit,2016-04-22,3.5416666666666665
Iqaluit,2016-04-23,4.875
Iqaluit,2016-04-24,2.9583333333333335
Iqaluit,2016-04-25,2.875
Iqaluit,2016-04-26,2.3333333333333335
Iqaluit,2016-04-27,2.0
Iqaluit,2016-04-28,1.8333333333333333
Iqaluit,2016-04-29,2.7916666666666665
Iqaluit,2016-04-30,5.0
Iqaluit,2016-05-01,4.125
Iqaluit,2016-05-02,2.5416666666666665
Iqaluit,2016-05-03,2.1904761904761907
Iqaluit,2016-05-04,2.625
Iqaluit,2016-05-05,2.2083333333333335
Iqaluit,2016-05-06,2.625
Iqaluit,2016-05-07,2.5
Iqaluit,2016-05-08,2.5833333333333335
Iqaluit,2016-05-09,3.7083333333333335
Iqaluit,2016-05-10,4.458333333333333
Iqaluit,2016-05-11,3.25
Iqaluit,2016-05-12,3.3333333333333335
Iqaluit,2016-05-13,3.625
Iqaluit,2016-05-14,4.956521739130435
Iqaluit,2016-05-15,3.9166666666666665
Iqaluit,2016-05-16,6.25
Iqaluit,2016-05-17,5.333333333333333
Iqaluit,2016-05-18,4.625
Iqaluit,2016-05-19,2.75
Iqaluit,2016-05-20,3.4583333333333335
Iqaluit,2016-05-21,3.25
Iqaluit,2016-05-22,2.625
Iqaluit,2016-05-23,2.5416666666666665
Iqaluit,2016-05-24,2.6153846153846154
Iqaluit,2016-05-25,11.846153846153847
Iqaluit,2016-05-26,10.833333333333334
Iqaluit,2016-05-27,11.583333333333334
Iqaluit,2016-05-28,4.913043478260869
Iqaluit,2016-05-29,4.125
Iqaluit,2016-05-30,6.3
Iqaluit,2016-05-31,4.733333333333333
Iqaluit,2016-06-01,3.5625
Iqaluit,2016-06-02,4.454545454545454
Iqaluit,2016-06-03,4.291666666666667
Iqaluit,2016-06-04,4.0
Iqaluit,2016-06-05,
Iqaluit,2016-06-06,7.571428571428571
Iqaluit,2016-06-07,5.916666666666667
Iqaluit,2016-06-08,4.083333333333333
Iqaluit,2016-06-09,4.458333333333333
Iqaluit,2016-06-10,6.375
Iqaluit,2016-06-11,5.5
Iqaluit,2016-06-12,4.0
Iqaluit,2016-06-13,4.782608695652174
Iqaluit,2016-06-14,3.1363636363636362
Iqaluit,2016-06-15,3.875
Iqaluit,2016-06-16,2.2916666666666665
Iqaluit,2016-06-17,1.391304347826087
Iqaluit,2016-06-18,1.0833333333333333
Iqaluit,2016-06-19,1.3333333333333333
Iqaluit,2016-06-20,1.3636363636363635
Iqaluit,2016-06-21,4.75
Iqaluit,2016-06-22,1.1666666666666667
Iqaluit,2016-06-23,1.2083333333333333
Iqaluit,2016-06-24,2.260869565217391
Iqaluit,2016-06-25,1.2083333333333333
Iqaluit,2016-06-26,1.4583333333333333
Iqaluit,2016-06-27,1.173913043478261
Iqaluit,2016-06-28,2.75
Iqaluit,2016-06-29,4.086956521739131
Iqaluit,2016-06-30,3.0
Iqaluit,2016-07-01,3.125
Iqaluit,2016-07-02,2.8333333333333335
Iqaluit,2016-07-03,2.875
Iqaluit,2016-07-04,3.0833333333333335
Iqaluit,2016-07-05,4.0
Iqaluit,2016-07-06,3.7916666666666665
Iqaluit,2016-07-07,3.125
Iqaluit,2016-07-08,3.0
Iqaluit,2016-07-09,3.625
Iqaluit,2016-07-10,2.6666666666666665
Iqaluit,2016-07-11,1.4583333333333333
Iqaluit,2016-07-12,2.2083333333333335
Iqaluit,2016-07-13,1.380952380952381
Iqaluit,2016-07-14,3.0833333333333335
Iqaluit,2016-07-15,1.9166666666666667
Iqaluit,2016-07-16,2.125
Iqaluit,2016-07-17,1.875
Iqaluit,2016-07-18,4.458333333333333
Iqaluit,2016-07-19,3.4583333333333335
Iqaluit,2016-07-20,4.625
Iqaluit,2016-07-21,2.625
Iqaluit,2016-07-22,1.4166666666666667
Iqaluit,2016-07-23,0.4782608695652174
Iqaluit,2016-07-24,1.1666666666666667
Iqaluit,2016-07-25,3.4583333333333335
Iqaluit,2016-07-26,3.0833333333333335
Iqaluit,2016-07-27,3.625
Iqaluit,2016-07-28,1.9583333333333333
Iqaluit,2016-07-29,2.5833333333333335
Iqaluit,2016-07-30,3.25
Iqaluit,2016-07-31,1.7083333333333333
Iqaluit,2016-08-01,2.625
Iqaluit,2016-08-02,3.5416666666666665
Iqaluit,2016-08-03,3.625
Iqaluit,2016-08-04,2.25
Iqaluit,2016-08-05,2.8
Iqaluit,2016-08-06,1.875
Iqaluit,2016-08-07,3.3333333333333335
Iqaluit,2016-08-08,3.2
Iqaluit,2016-08-09,
Iqaluit,2016-08-10,
Iqaluit,2016-08-11,
Iqaluit,2016-08-12,
Iqaluit,2016-08-13,
Iqaluit,2016-08-14,
Iqaluit,2016-08-15,
Iqaluit,2016-08-16,
Iqaluit,2016-08-17,
Iqaluit,2016-08-18,
Iqaluit,2016-08-19,
Iqaluit,2016-08-20,
Iqaluit,2016-08-21,
Iqaluit,2016-08-22,
Iqaluit,2016-08-23,
Iqaluit,2016-08-24,
Iqaluit,2016-08-25,
Iqaluit,2016-08-26,
Iqaluit,2016-08-27,
Iqaluit,2016-08-28,
Iqaluit,2016-08-29,
Iqaluit,2016-08-30,
Iqaluit,2016-08-31,
Iqaluit,2016-09-01,
Iqaluit,2016-09-02,
Iqaluit,2016-09-03,
Iqaluit,2016-09-04,
Iqaluit,2016-09-05,
Iqaluit,2016-09-06,
Iqaluit,2016-09-07,
Iqaluit,2016-09-08,
Iqaluit,2016-09-09,
Iqaluit,2016-09-10,
Iqaluit,2016-09-11,
Iqaluit,2016-09-12,
Iqaluit,2016-09-13,
Iqaluit,2016-09-14,
Iqaluit,2016-09-15,
Iqaluit,2016-09-16,
Iqaluit,2016-09-17,
Iqaluit,2016-09-18,
Iqaluit,2016-09-19,
Iqaluit,2016-09-20,
Iqaluit,2016-09-21,
Iqaluit,2016-09-22,
Iqaluit,2016-09-23,
Iqaluit,2016-09-24,
Iqaluit,2016-09-25,
Iqaluit,2016-09-26,
Iqaluit,2016-09-27,
Iqaluit,2016-09-28,
Iqaluit,2016-09-29,
Iqaluit,2016-09-30,
Iqaluit,2016-10-01,
Iqaluit,2016-10-02,
Iqaluit,2016-10-03,
Iqaluit,2016-10-04,
Iqaluit,2016-10-05,
Iqaluit,2016-10-06,
Iqaluit,2016-10-07,
Iqaluit,2016-10-08,
Iqaluit,2016-10-09,
Iqaluit,2016-10-10,
Iqaluit,2016-10-11,
Iqaluit,2016-10-12,
Iqaluit,2016-10-13,
Iqaluit,2016-10-14,
Iqaluit,2016-10-15,
Iqaluit,2016-10-16,
Iqaluit,2016-10-17,2.357142857142857
Iqaluit,2016-10-18,2.9166666666666665
Iqaluit,2016-10-19,2.625
Iqaluit,2016-10-20,1.7826086956521738
Iqaluit,2016-10-21,4.166666666666667
Iqaluit,2016-10-22,2.4583333333333335
Iqaluit,2016-10-23,1.5
Iqaluit,2016-10-24,1.125
Iqaluit,2016-10-25,1.75
Iqaluit,2016-10-26,1.375
Iqaluit,2016-10-27,1.1666666666666667
Iqaluit,2016-10-28,0.9130434782608695
Iqaluit,2016-10-29,3.260869565217391
Iqaluit,2016-10-30,3.0416666666666665
Iqaluit,2016-10-31,2.7083333333333335
Iqaluit,2016-11-01,2.625
Iqaluit,2016-11-02,2.5833333333333335
Iqaluit,2016-11-03,1.4583333333333333
Iqaluit,2016-11-04,1.0833333333333333
Iqaluit,2016-11-05,2.625
Iqaluit,2016-11-06,2.0416666666666665
Iqaluit,2016-11-07,2.5416666666666665
Iqaluit,2016-11-08,1.8333333333333333
Iqaluit,2016-11-09,2.625
Iqaluit,2016-11-10,1.9166666666666667
Iqaluit,2016-11-11,2.5
Iqaluit,2016-11-12,1.9583333333333333
Iqaluit,2016-11-13,1.9583333333333333
Iqaluit,2016-11-14,1.5
Iqaluit,2016-11-15,1.9583333333333333
Iqaluit,2016-11-16,2.2083333333333335
Iqaluit,2016-11-17,2.0
Iqaluit,2016-11-18,2.5
Iqaluit,2016-11-19,2.5416666666666665
Iqaluit,2016-11-20,1.5833333333333333
Iqaluit,2016-11-21,1.8333333333333333
Iqaluit,2016-11-22,1.625
Iqaluit,2016-11-23,3.5
Iqaluit,2016-11-24,3.0
Iqaluit,2016-11-25,3.75
Iqaluit,2016-11-26,1.5833333333333333
Iqaluit,2016-11-27,2.0
Iqaluit,2016-11-28,3.5
Iqaluit,2016-11-29,4.708333333333333
Iqaluit,2016-11-30,1.9166666666666667
Iqaluit,2016-12-01,1.7916666666666667
Iqaluit,2016-12-02,2.9166666666666665
Iqaluit,2016-12-03,3.5
Iqaluit,2016-12-04,5.125
Iqaluit,2016-12-05,2.4166666666666665
Iqaluit,2016-12-06,1.9583333333333333
Iqaluit,2016-12-07,1.7727272727272727
Iqaluit,2016-12-08,3.375
Iqaluit,2016-12-09,4.75
Iqaluit,2016-12-10,3.1666666666666665
Iqaluit,2016-12-11,2.125
Iqaluit,2016-12-12,2.9565217391304346
Iqaluit,2016-12-13,3.0
Iqaluit,2016-12-14,3.5
Iqaluit,2016-12-15,2.5454545454545454
Iqaluit,2016-12-16,2.1666666666666665
Iqaluit,2016-12-17,2.4347826086956523
Iqaluit,2016-12-18,3.125
Iqaluit,2016-12-19,3.1666666666666665
Iqaluit,2016-12-20,4.458333333333333
Iqaluit,2016-12-21,4.416666666666667
Iqaluit,2016-12-22,6.958333333333333
Iqaluit,2016-12-23,5.083333333333333
Iqaluit,2016-12-24,4.125
Iqaluit,2016-12-25,4.083333333333333
Iqaluit,2016-12-26,4.041666666666667
Iqaluit,2016-12-27,4.0
Iqaluit,2016-12-28,2.875
Iqaluit,2016-12-29,3.4166666666666665
Iqaluit,2016-12-30,2.0833333333333335
Iqaluit,2016-12-31,3.7083333333333335
Iqaluit,2017-01-01,3.4583333333333335
Iqaluit,2017-01-02,1.9583333333333333
Iqaluit,2017-01-03,3.0416666666666665
Iqaluit,2017-01-04,4.375
Iqaluit,2017-01-05,3.25
Iqaluit,2017-01-06,2.0
Iqaluit,2017-01-07,3.5833333333333335
Iqaluit,2017-01-08,2.0
Iqaluit,2017-01-09,5.25
Iqaluit,2017-01-10,9.166666666666666
Iqaluit,2017-01-11,7.5
Iqaluit,2017-01-12,15.958333333333334
Iqaluit,2017-01-13,28.916666666666668
Iqaluit,2017-01-14,9.416666666666666
Iqaluit,2017-01-15,3.3333333333333335
Iqaluit,2017-01-16,3.4583333333333335
Iqaluit,2017-01-17,5.708333333333333
Iqaluit,2017-01-18,4.875
Iqaluit,2017-01-19,4.833333333333333
Iqaluit,2017-01-20,5.416666666666667
Iqaluit,2017-01-21,4.25
Iqaluit,2017-01-22,5.5
Iqaluit,2017-01-23,5.25
Iqaluit,2017-01-24,4.875
