Pollutant//Polluant,Method Code//Code Méthode,NAPS ID//Identifiant SNPA,City//Ville,Province/Territory//Province/Territoire,Latitude//Latitude,Longitude//Longitude,Date//Date,H01//H01,H02//H02,H03//H03,H04//H04,H05//H05,H06//H06,H07//H07,H08//H08,H09//H09,H10//H10,H11//H11,H12//H12,H13//H13,H14//H14,H15//H15,H16//H16,H17//H17,H18//H18,H19//H19,H20//H20,H21//H21,H22//H22,H23//H23,H24//H24
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971116,-999,12,-999,10,3,2,2,2,1,2,0,0,0,0,0,3,1,-999,-999,4,3,2,1,2
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971117,3,4,6,6,5,4,4,4,5,6,7,-999,4,5,4,5,6,5,5,5,3,2,0,1
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971118,2,5,3,4,6,2,5,3,4,3,5,6,5,5,6,6,6,7,8,8,9,8,8,8
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971119,10,5,7,7,7,5,8,7,8,8,11,9,8,8,8,9,10,11,13,12,12,11,12,12
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971120,12,12,12,10,9,10,6,2,3,4,5,3,5,2,4,2,3,4,5,7,8,7,7,9
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971121,8,8,7,6,5,7,4,12,12,6,6,-999,-999,-999,4,4,5,6,5,4,3,3,4,2
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971122,4,4,4,-999,-999,4,-999,-999,-999,-999,-999,5,8,5,6,7,6,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971123,-999,-999,-999,-999,-999,-999,6,-999,-999,-999,5,4,6,8,9,15,15,14,13,6,6,5,4,6
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971124,4,5,5,4,3,5,5,3,5,3,2,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971125,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,5,-999,10,10,8,12,11
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971126,11,10,12,12,12,12,12,11,12,12,14,11,10,10,11,13,11,11,10,10,-999,-999,-999,-999
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971127,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,6,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971128,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,2,2,5,4,4,10,12,12,13,11,8,6
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971129,5,6,4,3,4,6,-999,7,-999,6,4,1,2,2,1,0,2,1,3,3,3,4,-999,-999
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971130,-999,-999,-999,-999,-999,-999,-999,-999,11,8,8,9,6,9,9,8,10,6,5,8,7,6,8,4
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971201,5,-999,4,1,0,1,1,2,0,1,-999,2,0,3,2,1,2,2,-999,-999,-999,-999,-999,-999
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971202,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971203,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2,3,2,7,5,6,9,-999,-999,-999,-999
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971204,5,5,9,-999,9,5,4,6,-999,7,-999,9,8,10,10,8,10,11,10,11,12,12,13,9
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971205,8,6,10,14,16,13,16,15,8,5,-999,7,8,7,5,6,5,5,5,4,7,7,6,6
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971206,5,5,1,2,5,1,3,-999,1,1,1,1,1,1,2,3,4,4,4,3,4,4,8,8
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971207,7,8,10,8,5,5,8,8,9,4,7,1,3,2,1,3,2,1,4,1,1,0,0,1
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971208,1,3,1,4,1,3,1,2,3,2,3,2,6,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971209,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971210,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,27,26,21,20,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971211,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,9,10,12,13,13,-999,-999,-999,-999,-999
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971212,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16,17,24,18,18,18,12,15,12,9,-999,5,-999,5
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971213,-999,6,-999,7,-999,7,-999,6,-999,6,-999,5,-999,6,4,6,6,8,-999,-999,-999,-999,-999,-999
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971214,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971215,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971216,-999,-999,-999,-999,19,15,13,13,19,18,18,20,27,25,25,22,0,0,0,-999,-999,-999,1,3
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971217,4,6,7,8,9,10,10,10,10,12,10,9,6,4,3,2,4,3,3,3,3,3,3,3
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971218,5,-999,-999,-999,-999,-999,-999,-999,9,8,8,3,3,0,0,2,2,2,2,5,4,5,5,5
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971219,8,12,9,9,7,9,10,12,15,13,9,13,11,10,-999,11,8,7,9,6,3,0,-999,2
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971220,1,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971221,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971222,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,5,3,5,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971223,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18,17,22,20,23,18,16,12,15,-999,-999,-999,-999,-999
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971224,-999,13,10,10,17,14,14,16,17,16,13,8,5,7,8,9,13,14,12,10,11,13,8,10
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971225,16,-999,-999,-999,-999,-999,10,8,7,-999,8,4,1,8,10,13,16,16,17,17,7,3,-999,7
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971226,8,-999,8,-999,8,-999,8,-999,7,-999,7,10,4,8,-999,7,10,9,6,4,6,3,3,8
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971227,3,9,-999,7,9,-999,12,10,8,4,7,7,6,5,6,6,6,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971228,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,8,7,4,7,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971229,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18,22,19,17,17,13,26,28,43,32,32,31,25,18
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971230,16,12,10,10,-999,-999,-999,-999,-999,-999,3,0,2,5,4,7,9,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,54401,Saint-Anicet,QC,45.120624,-74.2896,19971231,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970101,8,7,6,4,3,5,4,1,0,1,1,6,3,2,0,2,6,8,9,15,21,21,20,19
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970102,22,17,17,16,19,18,13,10,6,13,16,12,8,7,5,7,9,8,6,5,5,6,3,7
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970103,11,8,14,13,11,9,6,8,12,15,14,10,9,7,7,10,12,11,10,12,12,10,8,5
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970104,4,5,5,8,6,6,6,6,6,5,2,2,1,1,2,5,4,4,5,5,6,4,4,6
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970105,7,9,12,10,10,11,11,13,17,15,11,12,6,3,5,5,4,0,1,2,3,3,4,5
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970106,5,5,5,4,4,3,3,4,5,4,5,5,4,5,4,4,5,5,5,5,4,4,4,5
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970107,4,2,2,1,1,2,2,3,4,5,6,6,3,4,6,6,8,5,4,3,3,4,4,4
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970108,2,4,3,2,1,3,6,6,8,12,11,8,7,6,6,5,4,5,8,8,8,9,10,11
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970109,11,8,11,9,3,0,0,6,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970110,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970111,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970112,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0,0,0,0,2,5,5,7,7,6,7
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970113,6,4,5,5,6,6,7,7,7,8,10,7,2,4,6,7,8,9,8,9,9,10,10,7
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970114,7,8,7,8,8,8,8,9,9,12,12,13,12,13,11,11,10,10,12,16,17,17,15,15
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970115,14,15,16,15,12,10,10,13,11,12,13,11,15,7,3,4,4,7,3,4,5,4,4,2
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970116,3,3,3,4,0,4,5,9,8,11,8,10,8,3,4,5,3,6,5,5,4,3,4,4
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970117,2,2,6,8,7,5,5,4,4,5,1,1,1,3,7,9,9,8,9,8,7,6,5,6
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970118,3,4,7,5,2,3,4,4,4,7,7,10,13,13,10,9,12,8,9,9,11,14,15,12
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970119,9,3,3,4,4,5,5,5,5,9,8,7,5,3,5,4,6,9,8,7,6,6,5,6
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970120,7,9,9,11,11,10,10,12,14,16,16,15,16,17,18,8,7,12,11,10,11,10,7,6
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970121,7,7,9,10,7,7,10,17,22,36,27,22,16,5,5,4,9,10,6,3,4,4,4,8
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970122,7,6,9,17,19,14,17,15,14,17,15,16,12,9,10,13,16,14,8,5,4,6,10,4
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970123,5,6,3,3,4,3,3,5,5,6,6,7,5,5,6,7,6,7,8,7,8,10,8,5
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970124,3,4,2,1,0,0,5,4,0,3,3,4,5,6,7,8,9,4,4,4,3,2,1,2
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970125,3,3,2,2,2,1,4,7,4,6,8,6,3,7,5,7,8,6,6,6,5,6,5,3
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970126,5,4,6,5,4,5,5,3,5,4,5,6,7,4,4,7,7,9,10,11,13,14,15,15
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970127,12,8,6,3,4,3,4,4,2,3,2,6,7,6,8,12,14,17,14,13,12,8,8,8
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970128,11,11,10,8,8,6,5,7,10,11,11,9,5,6,6,5,6,7,7,7,6,5,6,6
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970129,5,4,4,5,5,6,5,14,17,11,11,13,11,1,0,7,8,9,9,7,4,3,5,5
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970130,5,3,3,3,4,4,5,7,7,9,8,9,10,9,6,8,10,11,11,12,10,10,10,10
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970131,10,11,13,12,11,14,17,27,17,17,11,13,12,12,10,10,11,13,15,16,16,11,10,13
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970201,17,18,17,15,15,12,11,13,14,15,15,17,17,17,19,19,23,26,23,22,23,20,18,23
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970202,26,26,18,17,13,13,15,17,15,15,15,14,17,22,20,20,22,23,21,21,22,25,28,29
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970203,25,24,26,21,22,20,16,17,16,13,13,11,10,12,14,14,15,17,17,20,17,16,16,15
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970204,14,12,14,17,14,9,8,7,7,10,9,8,7,5,7,6,6,5,3,5,6,6,4,5
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970205,5,3,5,7,7,5,6,7,8,9,7,10,6,0,10,13,15,16,17,17,17,17,17,14
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970206,13,9,7,7,4,3,4,6,6,6,6,6,5,5,7,10,10,9,11,14,16,16,11,10
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970207,10,10,9,6,8,8,11,12,11,12,10,10,8,6,4,9,8,7,9,10,6,3,2,1
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970208,2,3,4,3,3,4,6,6,3,3,4,5,6,6,5,6,5,4,5,7,9,10,11,13
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970209,10,11,11,10,6,5,10,12,10,7,11,9,4,4,5,7,9,7,7,8,9,10,8,11
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970210,11,9,5,5,5,7,10,9,8,9,9,11,10,9,10,11,12,12,11,11,10,11,11,11
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970211,11,11,10,12,12,13,16,16,18,20,24,22,12,14,14,17,19,17,17,18,17,15,16,15
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970212,12,10,8,8,8,9,12,12,12,12,12,14,13,13,15,13,7,4,5,7,4,8,3,4
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970213,5,4,2,3,4,4,6,8,10,13,13,8,3,1,4,2,4,5,5,4,3,6,5,3
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970214,1,0,2,4,6,4,6,8,8,7,6,9,10,13,14,13,17,17,18,22,22,21,19,19
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970215,20,20,21,18,17,17,17,15,14,15,15,12,9,5,3,2,4,5,6,5,3,3,3,4
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970216,4,4,2,1,2,4,5,4,6,4,1,4,2,0,2,3,5,8,5,6,6,5,5,5
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970217,4,6,8,5,7,9,11,14,17,26,28,23,12,7,7,14,15,15,11,10,13,9,8,8
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970218,7,8,8,7,5,6,7,8,9,12,12,11,3,5,4,8,8,10,12,11,11,13,12,9
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970219,10,10,10,10,10,12,14,16,16,15,15,3,0,19,14,12,12,10,1,2,2,2,1,1
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970220,3,3,3,3,2,4,4,6,7,6,4,4,4,3,3,4,3,3,3,4,2,2,2,2
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970221,5,6,7,9,8,9,13,14,13,17,25,20,14,10,12,11,16,23,15,14,14,14,3,5
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970222,3,2,0,0,0,2,2,1,2,5,4,4,5,4,4,4,4,3,3,3,2,3,4,3
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970223,4,3,2,2,1,2,3,5,5,4,1,3,7,6,8,6,8,7,8,8,8,8,6,5
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970224,4,4,2,1,2,2,2,4,4,5,4,5,4,3,4,3,4,4,4,4,3,3,3,3
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970225,3,2,0,0,0,2,2,2,5,5,4,3,4,4,5,5,8,6,4,4,3,5,6,6
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970226,5,4,5,5,7,7,10,11,11,12,12,10,11,8,9,8,11,12,8,11,10,7,7,10
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970227,11,9,10,8,7,5,5,5,3,3,3,4,9,6,7,6,8,8,9,9,7,7,7,6
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970228,6,6,5,6,6,8,8,8,11,12,14,15,13,9,11,9,8,8,10,10,8,8,6,4
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970301,1,2,1,3,4,3,4,7,6,6,6,8,9,10,10,12,13,14,17,17,15,9,5,12
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970302,12,14,14,17,17,14,7,3,5,6,5,6,5,4,3,5,5,5,5,6,8,5,4,7
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970303,6,6,7,9,7,7,9,6,9,8,6,2,2,1,1,1,4,2,1,1,0,0,0,0
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970304,0,1,1,0,2,4,5,4,8,9,14,17,15,17,14,15,16,15,14,15,15,15,16,16
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970305,17,17,14,15,14,14,15,13,12,15,15,14,15,13,14,17,17,14,13,10,7,6,8,5
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970306,5,3,8,5,5,5,6,9,15,14,8,7,8,9,5,3,5,5,5,7,7,7,7,5
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970307,4,6,5,6,7,9,11,14,13,11,9,7,6,6,7,6,6,7,7,9,10,11,11,10
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970308,12,9,9,10,8,8,7,8,9,9,9,10,10,8,7,9,13,8,6,6,6,8,8,8
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970309,8,8,9,9,7,5,4,3,4,5,5,6,5,5,5,4,2,2,0,2,2,3,6,9
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970310,10,12,8,5,7,8,8,9,7,6,6,5,6,6,6,6,6,5,6,8,9,4,4,3
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970311,4,1,3,2,4,6,5,7,11,12,10,11,10,10,8,8,6,6,8,6,6,6,6,7
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970312,6,6,5,4,5,7,9,9,9,9,7,4,3,3,3,4,4,4,6,6,5,5,4,5
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970313,6,7,6,4,6,7,7,9,9,7,5,7,5,3,0,0,3,4,3,3,2,0,0,2
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970314,1,0,0,0,0,2,0,0,0,0,0,0,1,1,4,10,15,17,17,10,8,8,7,4
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970315,5,5,5,4,3,6,7,8,4,5,5,4,5,6,4,5,3,5,5,6,7,6,5,5
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970316,6,5,6,5,7,7,7,7,9,7,6,5,5,5,5,5,7,5,6,6,8,7,8,11
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970317,12,10,8,8,9,9,12,14,12,11,12,5,6,6,9,12,15,15,15,16,13,11,11,11
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970318,11,12,11,8,6,5,7,7,9,9,8,6,7,7,6,7,6,6,7,7,8,8,8,5
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970319,4,6,7,8,9,9,9,11,17,14,10,8,5,5,6,6,6,5,6,6,7,6,7,9
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970320,8,11,12,9,8,6,4,4,7,9,10,12,15,12,13,15,15,17,16,13,9,13,14,15
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970321,13,12,14,13,12,16,17,17,15,16,14,12,13,13,9,5,9,14,16,17,17,18,18,20
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970322,15,5,5,6,3,5,5,4,2,3,4,3,3,2,1,2,4,3,4,3,4,3,4,6
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970323,5,4,6,7,8,7,8,6,4,3,3,2,3,4,4,4,4,4,4,6,6,6,6,4
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970324,4,5,6,6,6,7,13,17,19,16,13,9,9,6,5,6,5,5,5,5,4,5,5,7
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970325,3,3,1,1,3,5,5,3,4,7,7,7,8,10,13,15,16,14,18,20,9,12,12,8
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970326,9,9,9,8,8,5,4,8,8,9,7,6,5,0,0,0,0,0,0,0,0,0,0,4
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970327,0,0,0,0,0,0,7,15,18,0,0,0,0,0,1,7,4,4,1,8,17,26,12,0
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970328,0,2,5,0,0,0,5,1,0,0,0,0,0,0,3,5,4,9,11,10,6,8,6,2
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970329,5,6,7,5,5,9,10,10,12,14,12,14,20,27,19,16,12,13,17,21,19,17,14,7
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970330,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2,0,0,0
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970331,0,0,1,0,1,2,3,3,3,4,3,3,5,3,4,3,3,4,3,4,6,3,1,0
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970401,1,0,0,1,1,0,2,3,3,3,2,4,3,1,2,2,2,3,4,6,7,7,6,10
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970402,8,8,10,8,9,10,17,25,21,17,4,3,8,10,12,10,14,12,9,12,16,15,17,17
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970403,17,16,15,17,16,17,25,28,20,18,17,15,10,10,9,7,6,6,11,13,17,18,15,9
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970404,6,3,2,14,21,11,9,17,12,8,7,9,11,7,10,9,8,9,8,7,9,10,8,8
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970405,8,9,8,4,5,6,6,5,7,7,8,7,8,7,9,12,14,10,7,12,8,12,13,9
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970406,9,10,10,11,14,13,13,16,-999,18,27,28,19,12,7,3,0,1,2,4,6,7,4,1
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970407,2,3,4,3,3,6,5,5,4,8,5,8,9,6,6,5,6,7,7,7,5,6,5,4
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970408,5,3,2,2,2,2,2,3,5,6,4,3,4,4,4,4,4,3,3,3,5,3,2,2
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970409,3,1,1,2,1,1,2,3,4,3,4,3,2,3,4,4,4,5,5,6,7,7,5,2
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970410,3,5,4,5,5,6,8,12,14,8,4,2,2,2,4,3,4,5,7,6,5,7,8,9
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970411,9,8,9,8,7,9,12,13,15,17,16,10,7,5,4,0,0,0,1,6,7,7,8,5
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970412,7,6,8,8,6,6,5,6,6,7,6,6,5,4,4,2,1,9,3,4,5,5,5,6
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970413,7,6,6,6,4,3,3,4,5,7,8,6,5,3,5,7,8,7,10,10,9,11,9,8
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970414,7,6,7,8,9,8,10,13,12,10,11,11,11,5,6,8,8,10,8,7,7,8,10,13
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970415,17,16,12,11,13,17,20,31,30,18,19,18,14,9,10,17,16,14,15,14,15,17,18,16
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970416,17,17,17,17,18,17,16,17,20,21,19,22,21,17,14,13,9,9,7,6,5,5,6,5
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970417,1,0,1,0,2,3,3,6,8,8,7,10,9,8,9,8,8,8,8,7,7,5,4,2
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970418,4,3,1,1,3,3,3,5,7,5,5,4,4,6,7,6,5,6,7,4,4,6,6,5
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970419,4,4,4,5,5,3,4,5,7,7,7,9,8,7,7,6,5,4,5,5,5,5,3,2
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970420,1,2,1,1,1,2,4,4,4,4,5,5,6,6,4,2,3,4,4,5,5,5,5,6
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970421,7,8,7,6,8,11,14,20,23,17,15,12,13,15,12,8,3,3,5,4,5,10,9,14
PM2.5,706,60403,Toronto,ON,43.61917,-79.51833,19970422,11,8,8,5,4,5,9,14,16,16,17,14,17,17,17,17,16,17,16,16,17,24,31,31
