province,date,ab_size_ha
AB,2018-06-22,121.718226702
AB,2018-08-05,27.2429278882
AB,2018-04-25,31.7305325433
AB,2018-07-28,15.6604700721
AB,2018-05-22,1.88655771192
AB,2018-05-23,6.68256043465
AB,2018-06-24,21.1682575311
AB,2018-05-15,12.9549523521
AB,2018-10-20,3.78488210304
AB,2018-06-25,23.6060046958
AB,2018-08-13,5.35958396854
AB,2018-06-20,8.06758262819
AB,2018-06-22,1.06820471108
AB,2018-05-12,1.74246217646
AB,2018-05-28,31.386035621
AB,2018-05-22,1034.70957984
AB,2018-07-20,3.94094569098
AB,2018-08-07,9.69248304463
AB,2018-05-28,29.9351921504
AB,2018-07-27,25.6513449333
AB,2018-06-22,14.1960381912
AB,2018-06-26,8.55714731817
AB,2018-04-30,25.1140287441
AB,2018-06-22,1.74211299466
AB,2018-08-05,0.961002655505
AB,2018-06-22,11.9957026728
AB,2018-06-23,65.6316194912
AB,2018-05-06,222.825572525
AB,2018-05-18,4.09147252034
AB,2018-06-22,11.1789870777
AB,2018-05-23,182.855295822
AB,2018-05-22,21.3686720267
AB,2018-09-22,2.49763505424
AB,2018-06-23,30.9331244382
AB,2018-05-07,1.30430768232
AB,2018-06-21,14.3741723764
AB,2018-05-28,3.43494779199
AB,2018-06-22,8.46337657731
AB,2018-08-03,5.95598781254
AB,2018-05-12,25.3648210776
AB,2018-05-06,5.94994076444
AB,2018-10-19,12.5500873721
AB,2018-06-22,26.6206802528
AB,2018-05-28,2.65414343668
AB,2018-05-21,5.18859361504
AB,2018-05-13,20.2485554371
AB,2018-08-06,1.54135776558
AB,2018-06-22,1.03952921321
AB,2018-05-24,0.34050600025
AB,2018-08-20,120.571947015
AB,2018-06-21,2.3645994847
AB,2018-05-19,1.91302990689
AB,2018-05-10,1.29708143631
AB,2018-08-03,15.2607892188
AB,2018-07-28,1.52057824726
AB,2018-05-27,3.01511551726
AB,2018-06-22,29.384475135
AB,2018-05-27,1.19677007518
AB,2018-04-28,0.670398547669
AB,2018-06-23,9.96254517613
AB,2018-06-22,1.29510028297
AB,2018-05-21,28.1148409141
AB,2018-06-24,9.65780939651
AB,2018-07-29,0.229607189595
AB,2018-08-07,1.25229883483
AB,2018-06-25,28.560651731
AB,2018-05-05,3.03834120374
AB,2018-07-10,2.79291597109
AB,2018-06-22,48.962949572
AB,2018-05-28,0.829678765074
AB,2018-06-24,23.6166222905
AB,2018-07-27,50.7175904059
AB,2018-05-22,0.61507089919
AB,2018-06-22,32.014353433
AB,2018-05-07,4.38348172248
AB,2018-06-21,1.03440112735
AB,2018-05-10,0.985148587802
AB,2018-06-22,1.38959463989
AB,2018-06-21,5.80923967619
AB,2018-06-03,1.3754276277
AB,2018-06-22,2.05341151154
AB,2018-05-05,2.70896099932
AB,2018-05-06,7.25524966812
AB,2018-07-28,6.61500646946
AB,2018-06-22,2.6625573025
AB,2018-05-06,10.4898252845
AB,2018-04-28,11.3502122623
AB,2018-06-24,8.72775441579
AB,2018-06-18,3.01546457381
AB,2018-10-22,1.87845737619
AB,2018-05-13,1.36791309955
AB,2018-05-23,1.60497737277
AB,2018-08-04,6.02182707015
AB,2018-06-23,4.942171928
AB,2018-05-12,0.54703752474
AB,2018-05-07,3.22178613098
AB,2018-06-22,1.71055960011
AB,2018-10-20,9.99425871838
AB,2018-10-18,6.42556032339
AB,2018-03-05,17.6837898565
AB,2018-06-22,5.45631394043
AB,2018-05-05,8.7271624065
AB,2018-05-06,10.4264010786
AB,2018-06-22,3.1659335562
AB,2018-05-29,34.5662512875
AB,2018-05-06,5.80193285674
AB,2018-05-13,1.18806892077
AB,2018-06-03,2.40912763773
AB,2018-10-19,2.40634791229
AB,2018-06-21,1.74825744906
AB,2018-06-23,6.58227797821
AB,2018-05-09,9.71746029194
AB,2018-06-23,8.47177275036
AB,2018-05-15,14.434371191
AB,2018-05-21,1.21175753432
AB,2018-10-21,3.04558858615
AB,2018-09-06,36.2276148305
AB,2018-07-27,3.34573326354
AB,2018-05-15,1.39252009149
AB,2018-08-01,4.89895606617
AB,2018-04-24,9.3843852766
AB,,1.32319240012
AB,2018-06-22,4.25097834834
AB,2018-05-23,12.5346360218
AB,,2.51467564157
AB,2018-07-27,8.91648087799
AB,2018-08-05,27.1644738877
AB,2018-08-05,12.7411214809
AB,2018-04-25,2.6403933026
AB,2018-05-16,9.69876019668
AB,2018-06-22,5.04798621942
AB,2018-06-26,3.29057612775
AB,2018-07-18,1.10422773448
AB,2018-06-22,2.72741826138
AB,2018-08-04,8.3186414938
AB,2018-05-21,3.33180427028
AB,2018-04-28,8.65707403975
AB,2018-06-02,2.69572828733
AB,2018-04-26,5.50531123255
AB,2018-06-18,48.8703785426
AB,2018-06-18,4.53913486533
AB,2018-05-29,2.68495420013
AB,2018-04-30,1.4952135798
AB,2018-08-03,2.11997312187
AB,2018-08-18,1.74606105334
AB,2018-05-12,56.3357483153
AB,2018-06-22,1.49317753797
AB,2018-05-21,4.23556047407
AB,2018-05-12,5.18914560546
AB,2018-06-21,1.42393177109
AB,2018-08-09,13.5327560716
AB,2018-06-22,22.7057271553
AB,2018-05-21,5.0830793898
AB,,87.4884985807
AB,,4.53021787658
AB,,2.78697959455
AB,2019-05-26,174.23771685
AB,2019-05-18,2477.40148671
AB,2019-07-17,24044.9510353
AB,2019-05-12,24.1934571145
AB,2019-05-18,4449.72167628
AB,2019-05-28,33.5731388489
AB,2019-05-29,150.431293953
AB,2019-07-21,206.122035861
AB,2019-05-29,13.5820200773
AB,2019-05-30,96.0558819397
AB,2019-05-30,1.53362728387
AB,2019-07-19,437.251385709
AB,2019-05-18,199888.004745
AB,2019-05-11,2817.60284205
AB,2019-07-21,3.6290370795
AB,2019-05-12,309709.626567
AB,2019-05-12,4805.85384072
AB,2019-07-18,49.4402025412
AB,2019-07-21,2.64400560563
AB,2019-05-11,71.3143393521
AB,2019-06-16,3.23473127089
AB,2019-05-27,104.723956147
AB,2019-06-18,3.24843201638
AB,2019-04-02,225.573394178
AB,2019-05-31,15.3295627985
AB,2019-07-19,9147.55925054
AB,2019-06-18,184.927039489
AB,2019-05-27,212.419178549
AB,2019-05-11,1137.80055585
AB,2019-07-17,8213.26018126
AB,2019-07-19,729.277560252
AB,2019-05-12,6.65433827274
AB,2019-07-23,225.023941315
AB,2019-04-02,27.6370753804
AB,2019-05-27,1012.890134
AB,2019-05-11,594.843474705
AB,2019-07-16,156.418594688
AB,2019-06-16,1548.67143356
AB,2019-05-12,12691.6683169
AB,2019-07-19,46.7472669375
AB,2019-07-21,2.23698868978
AB,2019-05-30,6.96507577415
AB,2019-06-02,149.694199905
AB,2019-06-16,0.951935398889
AB,2019-07-17,182.750113142
AB,2019-05-18,16053.9256216
AB,2019-05-12,7825.4132977
AB,2019-05-11,31970.5170808
AB,2019-05-12,7.43006391386
AB,2019-05-27,63381.0037596
AB,2019-07-17,4.61644711272
AB,2019-07-05,2.63496779942
AB,2019-07-24,1357.34810274
AB,2019-07-23,6.29862939028
AB,2019-04-22,4.11164249581
AB,2019-06-02,0.812145241961
AB,2019-06-18,6.17316065176
AB,2019-06-02,100.283126961
AB,2019-06-20,1.56260191111
AB,2019-07-23,183.3075797
AB,2019-05-19,15.6652746744
AB,2019-07-23,96.7427887679
AB,2019-05-19,2026.40669306
AB,2019-06-03,73.3186315689
AB,2019-05-19,10.6068261715
AB,2019-07-21,23.9255393509
AB,,16.4666129069
AB,2019-05-19,5.46460548044
AB,2019-06-02,6.74548811118
AB,2019-05-19,2.00550536334
AB,2019-07-21,17.5700138373
AB,2019-05-13,20.5774426276
AB,2019-07-10,364.521292987
AB,2019-07-19,15.043382019
AB,2019-06-09,149.846495047
AB,2019-04-25,234.434801493
AB,2019-07-16,28.4240346839
AB,2019-05-21,13.2639023319
AB,2019-07-12,5.9600352845
AB,2019-05-02,7.4014616064
AB,2019-04-25,2.82085962724
AB,2019-06-28,4.7028333297
AB,2019-05-12,66.7008764404
AB,2019-07-17,54.09278839
AB,2019-09-10,29.8822637767
AB,2019-04-12,1.67248347275
AB,2019-07-23,138.689668113
AB,2019-05-17,1.91075789101
AB,2019-05-16,26.1075852191
AB,2019-05-17,2.08014528895
AB,2019-04-10,1.27052091946
AB,2019-07-16,2.41995365091
AB,2019-06-27,1.57724025506
AB,2019-05-19,4.87719013905
AB,2019-07-18,1.44209740372
AB,2019-04-18,0.71027356427
AB,2019-05-21,1.65862614702
AB,2019-06-04,2.44136061545
AB,2019-07-17,4.07075872529
AB,2019-04-21,3.29981367917
AB,2019-05-22,2.93523152533
AB,2019-06-05,1.35071249804
AB,2019-07-23,17.2039347744
AB,2019-06-02,1.04622432246
AB,2019-05-18,10.5340557649
AB,2019-05-20,9.75941421425
AB,2019-07-18,43.1493371458
AB,2019-05-21,28.4826631609
AB,2019-05-12,1.25898739378
AB,2019-06-12,36.4318573733
AB,2019-05-13,1.40935100197
AB,2019-05-12,20.9935639832
AB,2019-07-23,9.10136572701
AB,2019-05-18,33.7712918967
AB,2019-05-31,1.70600433798
AB,2019-04-23,2.04081175263
AB,2019-06-15,6.41107105858
AB,2019-07-17,4.01172212364
AB,2019-05-10,1.93796581748
AB,2019-05-17,2.09963804098
AB,2019-05-17,1.92464627095
AB,2019-06-09,22.7048859018
AB,2019-04-04,1.29645355915
AB,2019-06-02,3.01864136489
AB,2019-07-23,2.87686641988
AB,2019-05-17,1.78640693269
AB,2019-05-14,0.304225769805
AB,2019-04-11,3.49539892572
AB,2019-04-07,1.9191537295
AB,2019-05-11,28.2123800857
AB,2019-07-16,4.28056972005
AB,2019-05-20,0.771898114272
AB,2019-06-18,7.53723977649
AB,2019-07-16,4.44998771444
AB,2019-03-28,5.39863519573
AB,2019-07-22,14.4293140767
AB,2019-07-23,2.91989711895
AB,2019-07-23,1.77432032507
AB,2019-07-20,27.216047256
AB,2019-03-23,5.5471465223
AB,2019-04-23,5.2525515783
AB,2019-04-09,20.964717645
AB,2019-07-19,5.05326689997
AB,2019-06-22,1.56226742158
AB,2019-07-19,0.978030949101
AB,2019-06-15,1.9320573003
AB,2019-07-23,12.8777224139
AB,2019-07-23,6.81749167774
AB,2019-04-02,6.16775020399
AB,2019-06-14,0.995063934785
AB,2019-07-20,2.7358910038
AB,2019-05-30,2.61247278811
AB,2019-07-16,3.88063130987
AB,2019-07-17,4.97241789107
AB,2019-05-09,15.8003545294
AB,2019-07-23,3.15599688561
AB,2019-04-04,6.49471133456
AB,2019-05-11,7.75143534806
AB,2019-07-23,1.13101068005
AB,2019-06-23,5.67986725258
AB,2019-07-16,4.04164786516
AB,2019-04-16,2.07389942209
AB,2019-07-21,11.1174331024
AB,2019-06-18,2.60046923771
AB,2019-04-21,10.0271559081
AB,2019-07-16,2.1270860288
AB,2019-05-18,1.57024482586
AB,2019-05-10,1.41111647351
AB,2019-05-09,6.50014284704
AB,2019-06-17,7.03891965524
AB,2019-05-15,2.19576463373
AB,2019-07-20,2.98448823157
AB,2019-07-23,0.146770588795
AB,2019-05-09,6.40588566426
AB,2019-07-20,1.96438571499
AB,2019-05-14,0.701257797529
AB,2019-05-28,1.2288993516
AB,2019-08-03,1.42421645365
AB,2019-07-20,5.50224839405
AB,2019-05-15,3.90745645908
AB,2019-06-02,6.19727165428
AB,2019-05-11,1.26054693269
AB,2019-07-11,2.94913942187
AB,2019-04-19,0.605763165878
AB,2019-05-02,2.54035816357
AB,2019-04-19,7.2811519322
AB,2019-07-24,3.52663477731
AB,2019-05-19,1.60390799101
AB,2019-06-07,2.24989435058
AB,2019-07-18,14.7334073163
AB,2019-06-02,1.26344484024
AB,2020-06-19,7.9091685593
AB,2020-09-04,2417.25696982
AB,2020-08-04,7.09851997794
AB,2020-06-28,254.268954822
AB,2020-04-28,26.048514678
AB,2020-07-29,11.9772788255
AB,2020-06-27,19.2243897231
AB,2020-05-13,0.794649685136
AB,2020-05-12,75.3249479362
AB,2020-06-24,1.09259592943
AB,2020-10-03,2.90413549941
AB,2020-08-10,0.7055075805
AB,2020-05-02,4.57461443075
AB,2020-05-06,21.8451383042
AB,2020-12-06,1.12917158635
AB,2020-06-22,3.67719326055
AB,2020-05-17,1.8098738855
AB,2020-10-05,2.77337471541
AB,2020-05-06,244.127817773
AB,2020-05-06,6.01412401434
AB,2020-04-29,1.20288037965
AB,2020-06-28,1.0158215682
AB,2020-06-14,3.5136737935
AB,2020-05-04,8.45846182178
AB,2020-10-04,4.5087288404
AB,2020-05-05,2.78082789698
AB,2020-05-01,2.26025864601
AB,2020-05-05,94.0884664212
AB,2020-05-05,5.80694234774
AB,2020-06-14,2.44278980832
AB,2020-05-17,10.4946179034
AB,2020-05-14,6.03295593342
AB,2020-05-15,7.86971903682
AB,2020-11-03,2.9307531239
AB,2020-05-04,2.5822605244
AB,2020-10-11,18.2774573454
AB,2020-05-23,3.75577445052
AB,2020-07-27,16.1578545756
AB,2020-08-05,3.81950421415
AB,2021-07-12,5001.83092497
AB,2021-07-13,3263.49091908
AB,2021-07-09,27397.1540961
AB,2021-07-13,1108.01953639
AB,2021-07-10,3605.3591661
AB,2021-06-28,1473.34829145
AB,2021-07-15,459.393118126
AB,2021-07-09,32.2002958344
AB,2021-04-30,267.162775839
AB,2021-08-13,360.193307413
AB,2021-07-08,5.35370617606
AB,2021-07-23,100.179329955
AB,2021-08-13,12.6720292793
AB,2021-07-02,269.65532752
AB,2021-04-30,5.7327826553
AB,2021-04-30,9.24531147983
AB,2021-07-13,47.1924595043
AB,2021-07-11,508.840950253
AB,2021-04-30,14.1718493192
AB,2021-07-12,66.7595632629
AB,2021-07-08,2449.50711275
AB,2021-07-08,78.6963029387
AB,2021-07-11,55.4967979612
AB,2021-08-03,124.813757236
AB,2021-07-23,3.53794090106
AB,2021-07-11,18.6794318033
AB,2021-07-12,4.29918325342
AB,2021-07-23,29.2036467915
AB,2021-07-23,2.88776486116
AB,2021-08-02,18.9011210771
AB,2021-07-15,300.253442249
AB,2021-05-22,8.38340165859
AB,2021-05-20,1.12169078038
AB,2021-08-13,2.22554011915
AB,2021-06-05,4.24931667928
AB,2021-06-28,48.1312893104
AB,2021-03-28,4523.611442
AB,2021-07-10,10.5871305721
AB,2021-07-15,4.68187924419
AB,2021-05-06,11.0526772739
AB,2021-10-12,18.840540615
AB,2021-05-06,3.78542721836
AB,2021-07-03,36.7651083345
AB,2021-07-15,36.3573843071
AB,2021-07-15,1.62663190582
AB,2021-10-06,26.923191332
AB,2021-06-05,51.5650311904
AB,2021-07-10,34.0242780156
AB,2021-07-15,85.7124819615
AB,2021-07-11,30.1781764103
AB,2021-08-05,65.7577345573
AB,2021-07-10,19.55774715
AB,2021-07-10,3.48467178122
AB,2021-03-18,6.32966105576
AB,2021-07-12,2.69388352979
AB,2021-04-19,1.10748201867
AB,2021-04-30,119.969883065
AB,2021-07-01,1.94949359627
AB,2021-05-15,75.3920373893
AB,2021-08-04,21.6338120158
AB,2021-05-06,11.4074616694
AB,2021-12-01,6.38004045789
AB,2021-04-30,18.8935663168
AB,2021-07-12,17.8911678081
AB,2021-04-03,17.3039640755
AB,2021-04-26,38.9939727235
AB,2021-07-15,1.91560715166
AB,2021-05-30,13.4915578416
AB,2021-07-10,35.5258919655
AB,2021-07-11,11.2285301279
AB,2021-04-16,13.1314848908
AB,2021-04-30,14.9162822712
AB,2021-07-10,4.196674235
AB,2021-08-18,1.74755926162
AB,2021-05-26,10.1671076141
AB,2021-07-02,5.63325566148
AB,2021-06-30,12.5113521715
AB,2021-06-22,175.298698341
AB,2021-05-03,25.7993016311
AB,2021-07-13,5.56268838497
AB,2021-07-11,11.2740614919
AB,2021-07-02,10.949691079
AB,2021-07-12,80.3189171912
AB,2021-05-15,4.152840347
AB,2021-07-15,3.46439477473
AB,2021-07-29,2.37123155887
AB,2021-08-05,1.89885337997
AB,2021-08-29,1.0404932494
AB,2021-07-10,6.02663783873
AB,2021-06-28,5.05382121132
AB,2021-07-12,12.0505819771
AB,2021-06-05,1.00466915317
AB,2021-05-08,1.74741901562
AB,2021-06-28,5.49055831755
AB,2021-05-23,1.11879390415
AB,2021-04-17,0.964306492198
AB,2021-07-15,0.956903005734
AB,2021-07-02,0.64251742808
AB,2021-07-02,0.948845208852
AB,2021-07-13,31.5248717377
AB,2021-08-13,1.25978332689
AB,2021-07-14,2.77144928723
AB,2021-08-25,3.42685626072
AB,2021-07-23,2.76391339742
AB,2021-07-23,1.04134363192
AB,2021-07-11,1.08205632792
AB,2021-09-24,26.1393649438
AB,2021-12-01,36.7926440305
AB,2021-07-10,90.4585206355
AB,2021-07-12,10.4545088293
AB,2021-05-21,3.30533962473
AB,2021-04-13,9.15240896692
AB,2021-07-11,1.14501441242
AB,2021-07-11,22.9728233408
AB,2021-08-03,1.87430844277
AB,2021-06-11,1.88005998125
AB,2021-04-01,79.3057494035
AB,2021-08-21,1.66137183454
AB,2021-05-26,1.47492224464
AB,2021-07-12,0.793950632157
AB,2021-07-02,0.411791212504
AB,2021-07-02,0.42585203587
AB,2021-06-14,0.475686069079
AB,2021-07-11,0.262545120572
AB,2021-08-27,1.06556330772
AB,2021-10-06,0.853632921983
AB,2021-08-04,0.851406999947
AB,2021-07-15,1.93197541471
AB,2021-07-11,0.870660807081
AB,2021-04-16,0.831126670371
AB,2021-06-25,1.59915374925
AB,2021-10-10,1.87151240632
AB,2021-05-22,4.07581109418
AB,2021-07-11,0.740363036125
AB,2021-04-06,3.21153628435
AB,2021-06-08,3.18662541195
AB,2021-07-03,0.844548169292
AB,2021-07-23,4.32624528876
AB,2021-05-15,3.6736677783
AB,2021-06-23,2.71601080026
AB,2021-07-24,1.39478305697
AB,2021-04-30,6.53423800908
AB,2021-05-15,0.83493120222
AB,2021-07-11,7.99654901788
AB,2021-04-13,4.47189304292
AB,2021-07-03,1.19778702689
AB,2021-08-05,1.68827129523
AB,2021-05-30,3.01379851761
AB,2021-04-17,8.0604896445
AB,2021-07-10,47.6925676532
AB,2021-03-15,1.31105292871
AB,2021-05-12,2.39577541818
AB,2021-05-22,39.0191993098
AB,2021-10-12,7.46330909177
AB,2021-06-03,229.992967544
AB,2021-06-04,4.44365679193
AB,2021-08-03,1.65749352427
AB,2021-07-01,0.954415554107
AB,2021-08-04,1.09536456103
AB,2021-05-16,1.71272586105
AB,2021-08-03,4.5605672537
AB,2021-04-16,1.8916144947
AB,2021-05-06,1.11173232815
AB,2021-07-11,2.98679427547
AB,2021-04-25,1.40209166419
AB,2021-06-01,8.6846635334
AB,2021-08-28,7.11936052112
AB,2021-07-01,2.33883700821
AB,2021-07-30,1.76684166735
AB,2021-04-01,7.13131571284
AB,2021-10-14,2.77114651417
AB,2021-06-06,1.40290342517
AB,2021-05-11,1.09549530366
AB,2021-05-30,1.1532522854
AB,2021-04-17,2.0266986002
AB,2021-06-05,8.12361813351
AB,2021-07-03,6.88349248874
AB,2021-05-23,7.0651857824
AB,2021-06-28,2.42047451711
AB,2021-06-16,2.00795591879
AB,2021-06-05,3.13880320787
AB,2021-06-28,2.65045383658
AB,2021-08-13,2.97521815902
AB,2021-05-06,208.296369253
AB,2021-04-05,1.02156618273
AB,2021-07-29,4.91198354079
AB,2021-07-13,0.830974717105
AB,2021-07-23,2.26158224916
AB,2021-06-29,9.44976239172
AB,2021-06-28,27.7669149941
AB,2021-07-09,6.43116120271
AB,2021-06-21,2.58962088955
AB,2021-04-30,0.95660651351
AB,2021-07-31,1.55068223344
AB,2021-05-29,1.17475380203
AB,2021-08-10,1.5073573289
AB,2021-10-12,1.34599491055
AB,2021-06-06,8.75015563431
AB,2021-07-07,3.90555435921
AB,2021-04-21,4.58694375489
AB,2021-07-07,1.82745319928
AB,2021-07-10,1.41075253407
AB,2021-06-08,5.34961303033
AB,2021-08-13,5.863744014
AB,2021-04-30,54.6648001109
AB,2021-06-16,0.631660305529
AB,2021-07-09,5.58332870022
AB,2021-05-12,2.13720280967
AB,2021-07-07,1.6501236087
AB,2021-05-28,0.980475065664
AB,2021-06-19,1.49106797082
AB,2021-07-12,11.3997410943
AB,2021-07-28,3.94936230701
AB,2021-04-27,2.26013157907
AB,2021-08-27,3.21357159689
AB,2021-05-10,2.92184893846
AB,2021-07-11,1.64045560744
AB,2021-07-10,1.04839721864
AB,2021-04-24,11.4568721855
AB,2021-05-08,2.50328660803
AB,2021-07-07,1.97659570252
AB,2021-06-13,1.2036656443
AB,2021-07-14,4.83461020289
AB,2021-05-16,4.12065076907
AB,2021-07-16,1.68417920922
AB,2022-06-26,45023.9578009
AB,2022-06-14,30950.3820877
AB,2022-06-20,1023.61675041
AB,2022-08-20,912.889796669
AB,2022-06-12,3460.27738125
AB,2022-07-17,6.5401490261
AB,2022-08-22,357.797556944
AB,2022-07-03,232.52227315
AB,2022-07-04,1.4525275242
AB,2022-06-26,3986.23650758
AB,2022-08-25,25.2644638666
AB,2022-06-14,1601.800418
AB,2022-07-17,133.67287321
AB,2022-06-01,6271.40735224
AB,2022-07-18,452.452188244
AB,2022-07-28,79.3238495314
AB,2022-10-18,42.9155674386
AB,2022-06-30,1016.47304351
AB,2022-07-13,12.6890370411
AB,2022-07-14,739.184180259
AB,2022-10-03,12.4334563424
AB,2022-04-24,136.329550662
AB,2022-07-10,368.414802196
AB,2022-09-19,2168.32063294
AB,2022-06-01,3120.60270778
AB,2022-07-14,1271.74878685
AB,2022-06-13,2191.36383377
AB,2022-08-17,3860.75422828
AB,2022-06-01,29.0549063511
AB,2022-10-11,288.782716945
AB,2022-06-04,262.539812622
AB,2022-08-21,13.6401496842
AB,2022-07-17,1325.03780981
AB,2022-06-30,1742.71027175
AB,2022-08-22,53.1783780254
AB,2022-07-06,40.0626389961
AB,2022-08-25,11.6035462363
AB,2022-07-12,144.410800567
AB,2022-08-19,43.766713513
AB,2022-08-31,661.656547902
AB,2022-08-27,73.6439661442
AB,2022-08-22,1265.69134703
AB,2022-08-22,148.1151578
AB,2022-06-03,14.8034817956
AB,2022-08-22,11.0182471965
AB,2022-07-07,113.977548413
AB,2022-08-20,456.563932512
AB,2022-08-21,3.7697833951
AB,2022-08-19,59.638827769
AB,2022-10-17,33.5878349444
AB,2022-08-25,23.8726702328
AB,2022-08-20,190.72396573
AB,2022-04-25,1.3505902985
AB,2022-09-17,1.0980848827
AB,2022-06-17,2.2511245953
AB,2022-08-22,92.0044463212
AB,2022-04-27,34.3679345954
AB,2022-04-10,7.493693375
AB,2022-07-20,2.7536980212
AB,,16.3937738535
AB,2022-04-27,35.821715527
AB,2022-07-19,5.2470261216
AB,2022-07-04,0.0958455107
AB,2022-08-22,365.367935507
AB,2022-04-09,7.5136575108
AB,2022-07-13,8.4316396133
AB,2022-04-23,1.9511488573
AB,2022-05-31,7.810684677
AB,2022-07-18,157.284626137
AB,2022-06-25,402.948100157
AB,2022-10-31,3.9621927447
AB,2022-07-19,488.59156343
AB,2022-08-20,85.4691333055
AB,2022-08-15,11.7702005857
AB,2022-07-16,70.8500403836
AB,2022-05-28,4.2489871029
AB,2022-07-29,0.0764461296
AB,2022-06-03,8.23071953
AB,2022-10-06,3.635841034
AB,2022-08-24,11.0616763717
AB,2022-10-20,10.3630368427
AB,2022-05-21,2.4819611493
AB,2022-06-10,5.3302362298
AB,2022-10-09,5.9431237743
AB,2022-07-17,14.5121059625
AB,2022-07-16,11.5515365362
AB,2022-04-25,22.3992771847
AB,2022-08-01,30.853523997
AB,2022-08-27,11.0203426368
AB,2022-05-21,6.2189516727
AB,2022-04-27,25.0761996382
AB,2022-07-28,3.4844904904
AB,2022-07-17,11.2174561233
AB,2022-06-09,32.3841698074
AB,2022-05-12,18.3859865257
AB,2022-04-28,3.9504212893
AB,2022-10-10,16.4873529922
AB,2022-10-12,6.4927391768
AB,2022-12-21,0.5987581805
AB,2022-07-28,4.1554023962
AB,2022-04-28,3.4171458472
AB,2022-05-21,1.0194089955
AB,2022-08-26,4.5100263402
AB,2022-10-15,6.8130637755
AB,2022-07-29,0.8135648266
AB,2022-04-23,3.7248844969
AB,2022-08-24,1.497298516
AB,2022-08-22,9.4924904421
AB,2022-08-25,30.877064444
AB,2022-05-13,3.3108948161
AB,2022-07-16,9.6908608454
AB,2022-07-14,0.3793250404
AB,2022-07-18,0.3242013309
AB,2022-04-24,20.3642570554
AB,2022-08-26,1.4443027073
AB,2022-08-20,7.7068072697
AB,2022-06-13,0.2813281943
AB,2022-10-20,51.5540409579
AB,2022-05-31,82.0385435431
AB,2022-10-28,15.6608079199
AB,2022-08-18,30.370922881
AB,2022-05-08,1.0962144982
AB,2022-06-13,148.587065802
AB,2022-07-28,4.860844254
AB,2022-08-26,1.2233838455
AB,2022-05-07,1.1931135316
AB,2022-05-14,0.7698098154
AB,2022-04-24,2.3193778846
AB,2022-04-27,1.7487869628
AB,2022-04-25,0.9011898732
AB,2022-07-15,2.6565306711
AB,2022-04-24,0.580830636
AB,2022-10-14,4.2338800366
AB,2022-06-08,12.2034684312
AB,2022-05-24,5.3811268833
AB,2022-05-13,0.7870660293
AB,2022-05-24,1.8016853659
AB,2022-10-13,6.7910991214
AB,2022-10-20,35.4529013165
AB,2022-05-12,8.3847739056
AB,2022-08-11,0.7694151957
AB,2022-06-26,1.9352255596
AB,2022-08-15,0.993232396
AB,2022-05-04,1.1368909195
AB,2022-07-16,1.4198141421
AB,2022-04-24,1.6121453855
AB,2022-06-02,0.7312808662
AB,,3.8488909398
AB,2022-10-18,8.2279462027
AB,2022-06-03,2.6006392357
AB,2022-08-05,92.9643863155
AB,2022-04-27,18.3591057259
AB,2022-04-21,21.5961813007
AB,2022-04-17,4.921093744
AB,2022-05-22,1.1140196359
AB,2022-10-31,7.5680604243
AB,2022-04-15,1.2401471455
AB,2022-09-11,47.6819221827
AB,2022-06-26,3.6086598203
AB,2022-07-28,5.3414959631
AB,2022-08-20,8.5940083532
AB,2022-10-18,4.9408773127
AB,2022-06-01,1.0650044311
AB,2022-08-21,16.9222204892
AB,2022-07-29,3.0502702384
AB,2022-05-06,1.0183573274
AB,2022-05-11,3.0736168125
AB,2022-04-26,1.4342988954
AB,2022-04-09,2.3506749521
AB,2022-07-17,22.6105110372
AB,2022-07-18,8.2602940185
AB,2022-07-16,6.9015378508
AB,2022-07-28,7.8088600081
AB,2022-02-07,13.0788501417
AB,2022-06-28,3.968640784
AB,2022-06-04,3.1791312869
AB,2022-05-11,1.3358211089
AB,2022-08-27,1.2979601486
AB,2022-07-28,1.1496964916
AB,2022-06-20,5.5142308745
AB,2022-06-11,117.802248827
AB,2022-08-25,2.0414683317
AB,2022-05-12,0.3456446647
AB,2022-07-25,11.0115124572
AB,2022-10-19,7.4703359543
AB,2022-07-28,8.1434383344
AB,2022-05-23,6.0455345322
AB,2022-06-13,2.6357729115
AB,2022-08-27,7.200911427
AB,2022-08-21,1.7393108992
AB,2022-07-26,4.096988915
AB,2022-10-27,3.9197687874
AB,2022-06-26,3.7883158993
AB,2022-07-09,4.6253687401
AB,2022-07-30,1.3441073308
AB,2022-05-23,2.1698300494
AB,2022-05-21,2.5680066809
AB,2022-08-26,1.1219069016
AB,2022-10-05,3.758530391
AB,2022-04-24,3.0667781202
AB,2022-08-26,10.9678820907
AB,2022-08-20,40.2994745687
