date,ab_size_ha,bc_size_ha,mb_size_ha,nb_size_ha,nl_size_ha,ns_size_ha,nt_size_ha,nu_size_ha,on_size_ha,qc_size_ha,sk_size_ha,yt_size_ha
2017-08-22,0.0,2.20864860059,250.86723792289078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-23,0.0,38.68931021128,0.5968539776981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-24,0.0,645.29510311044,2254.883284651285,0.0,0.0,0.0,0.0,0.0,97.1777842261,0.0,0.0,0.0
2017-08-25,0.0,0.0,0.7130002687656001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-26,0.0,0.0,0.0995077659661,0.0,0.0,0.0,0.0,0.0,255.402477763,0.0,0.0,0.0
2017-08-27,0.0,7.51077109862,1933.405461151265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-28,0.0,745.775771027594,0.3363110552698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4215.342070883,0.0
2017-08-29,0.0,324.63983828066796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-30,0.0,18907.225497433847,0.19907963231210002,0.0,0.0,0.0,528.614957101,0.0,0.0,0.0,0.0,0.0
2017-08-31,1473.17570122078,1034.92542890627,0.0994962843385,0.0,0.0,0.0,11.4513494427,0.0,0.0,0.0,0.0,0.0
2017-09-01,13638.2698792,721.6135030656501,135.72086413699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-02,58.356472283180004,2149.3312744404097,0.1990133716213,0.0,0.0,0.0,80.3407954546,0.0,0.0,0.0,0.0,0.0
2017-09-03,2193.80697346,38.12460425968,0.0,0.0,0.0,0.0,908.925307307,0.0,0.0,0.0,0.0,0.0
2017-09-04,2.4407505337,173.556516447946,0.0995633082814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-06,0.0,260.38249448700003,0.0,0.0,0.0,0.0,111.6151408706,0.0,0.0,0.0,0.0,0.0
2017-09-07,99.9826877599,1.3326005315,2306.144118740658,0.0,0.0,0.0,228.122519007,0.0,0.0,0.0,0.0,0.0
2017-09-08,0.0,1.27886500917,0.3973041288171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,426.591411408,0.0
2017-09-09,0.0,0.0,0.796227870939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-10,0.0,0.0,3.0832283790162998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-11,0.0,0.788938628792,1.08698333143,0.0,0.0,0.0,0.0,0.0,688.9416920675,0.0,0.0,0.0
2017-09-12,0.0,0.0,231.92460892543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-13,0.0,0.0,0.2983110601337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-14,0.0,0.0,0.596213533048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-15,0.0,1.61029356211,0.199093470372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-16,0.0,11.7177756634,0.267462061009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-17,1540.7853672512601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-18,0.0,0.0,0.0,0.0,0.0,0.0,42.4984025335,0.0,0.0,0.0,0.0,0.0
2017-09-24,0.0,4.01246110671,0.398224511911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-01,0.0,0.0,0.0995657642866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-02,0.0,8.49525115174,0.199128841421,0.0,0.0,0.0,0.0,0.0,0.0,1.68817746954,0.0,0.0
2017-10-03,0.0,4.2742469643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-06,0.0,6.31584270612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.145710562,0.0,0.0,0.0
2017-10-14,0.0,0.095620478912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-16,0.0,5.13656110516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-17,147.16082270569999,2.63656512492,65.8174027902901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-18,0.0,0.0,29.492724282818,0.0,0.0,0.0,0.0,0.0,129.082651313,0.0,249.262057097,0.0
2017-10-19,0.0,30.3988543411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33974530634,0.0,0.0
2017-10-20,0.0,121.86453603126,149.358982874,0.0,0.0,0.0,0.0,0.0,168.780908359,0.0,0.0,0.0
2017-10-23,0.0,106.087957576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-24,0.0,72.6050586909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.850384563,0.0,0.0
2017-10-25,3.79431099692,6.89663234939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-26,0.0,25.1587354054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-27,0.0,125.9774938381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-31,0.0,4.69615628785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-05,17.6837898565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-20,0.0,0.0,0.0,0.0,0.0,7.56079597751,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-27,0.0,6.05748912599,0.0,0.0,0.0,24.9712349687,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-04,0.0,141.288059606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-05,0.0,0.0,0.0994496159373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-11,0.0,3.04513075196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-12,0.0,17.8987114398982,0.0,0.0,0.0,2.44263197293,0.0,0.0,0.0,1.02855308447,0.0,0.0
2018-04-19,0.0,0.0,62.605191698780004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-20,0.0,0.0,2.1160601701757997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-21,29.2846417751,0.0,0.488961108494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-22,0.0,27.04133307587,6.96518346901,0.0,0.0,0.0,0.0,0.0,0.0,1.57187231155,0.0,0.0
2018-04-23,0.0,4.00958366949,1128.173725230863,0.0,0.0,10.75995635749,0.0,0.0,0.0,2.13371234366,0.0,0.0
2018-04-24,9.3843852766,0.842079702347,9114.81063454287,0.0,0.0,50.20970375064999,0.0,0.0,0.0,3.32968639147,0.0,0.0
2018-04-25,34.370925845900004,5.20716238754,9.89773532564,0.0,0.0,14.17336495292,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-26,5.50531123255,10.88578493991,66.8372276023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.6957308909,2591.68933127
2018-04-27,0.0,0.0,243.143542371954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,177.326308512,0.0
2018-04-28,20.677684849719,25.62519274871,142.24342517324698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.126803042,0.0
2018-04-29,0.0,7.80163286618,4823.571945929257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-04-30,26.609242323900002,2.15818120393,273.3129927363159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-01,0.0,173.79411163704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-02,0.0,1373.915475263936,1147.5692492301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-03,0.0,8.48312855752,0.0,0.0,0.0,1.5982146486,0.0,0.0,0.0,0.0,170.1681928464,0.0
2018-05-04,0.0,0.0,1124.1920535181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-05,14.47446460956,0.0,13.621975124024999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-06,270.43553980343,17.779610425233,276.3987688108104,0.0,0.0,4.41676500583,0.0,0.0,0.0,0.0,211.00605438389,0.0
2018-05-07,8.90957553578,6.70060739641,336.6671451464686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.9278785264,0.0
2018-05-08,0.0,78.38757679612999,0.35494358774400003,0.0,0.0,3.31221041577,0.0,0.0,0.0,4.801515760711,0.0,0.0
2018-05-09,9.71746029194,429.90589032591004,536.2167656885463,0.0,0.0,1.69040714685,0.0,0.0,0.0,4.3114796374,0.0,0.0
2018-05-10,2.282230024112,0.0,5.79371765057,0.0,0.0,0.0,0.0,0.0,0.0,1.89209693827,48.61840529659,0.0
2018-05-11,0.0,71.58234558372,41.8212813901025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-12,712.7576520397901,78.23405591203,1612.209306132691,0.0,0.0,0.0,0.0,0.0,0.0,10.689175788151,15879.022255443451,0.0
2018-05-13,22.804537457419997,0.0,48.817093217229996,0.0,0.0,0.0,0.0,0.0,0.0,1.02549071471,6463.12513476,0.0
2018-05-14,0.0,8.977176416442001,355.56690679236,0.0,0.0,1.10843066882,0.0,0.0,0.0,22.91864395435,51.2114613443,0.0
2018-05-15,115.32822770569,190.75366126749,832.9607949976617,0.0,0.0,0.0,0.0,0.0,0.0,0.1750955864,131.811948512,0.0
2018-05-16,9.69876019668,3.71580344389,2.7416748370099997,0.0,0.0,0.0,0.0,0.0,0.0,1.67427065843,0.0,0.0
2018-05-17,0.0,2.81883585277,17.528249654395,0.0,0.0,4.89417054823,0.0,0.0,0.0,9.38533035893,0.0,0.0
2018-05-18,4.09147252034,0.0,0.99570453542,0.0,0.0,0.0,0.0,0.0,0.0,3.50318374938,0.0,0.0
2018-05-19,1.91302990689,284.154251906,20895.612512641306,0.0,0.0,1.96040276768,0.0,0.0,0.0,39.47249593495199,0.0,0.0
2018-05-20,0.0,607.56680470496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-21,7325.79617050661,4957.86350873572,23077.842584282833,0.0,0.0,1.09356206355,3.04369878907,0.0,3626.89772552,0.0,4636.58380039674,0.0
2018-05-22,3282.23073539281,18760.64072688,1.0084274289,0.0,0.0,2.64329976117,0.0,0.0,0.0,6.4329818554100004,78.4956524616,0.0
2018-05-23,4843.91249112462,2683.5423851196,256.0383438632765,0.0,0.0,0.0,0.0,0.0,0.0,3.61629845741,135.74932938,0.0
2018-05-24,4319.22424165455,14.9906458381,8.3804889042823,0.0,0.0,0.0,0.0,0.0,8830.52493102,14.1920003289,0.0,0.0
2018-05-25,0.0,2.20286861796,0.198801705881,0.0,0.0,0.0,0.0,0.0,0.0,2.9057009847968,0.0,0.0
2018-05-26,2013.5785973931997,5.6383737037,106.241516738373,0.0,0.0,4.25077995823,0.0,0.0,0.0,0.150386875744,0.0,0.0
2018-05-27,34.58270817789,158.782589855,18.3977968573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-28,2653.1572732794443,182.18190866675,54318.26348376928,0.0,0.0,0.0,0.0,0.0,0.0,6.94238533782,0.0,0.0
2018-05-29,37.25120548763,0.0,337.2150756709307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-30,0.0,0.0,0.993609018481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4250469616,0.0,0.0
2018-06-01,0.0,0.0,30.035118887755,0.0,0.0,0.0,0.0,0.0,0.0,17.9223504563,0.0,0.0
2018-06-02,2.69572828733,47.8189420702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.429393552462,0.0,0.0
2018-06-03,3.78455526543,16.906578167452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.58676638603,0.0,0.0
2018-06-04,0.0,13.3571466445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.4280968709,0.0
2018-06-05,0.0,0.0,0.0,0.0,0.0,0.0,936.1667714695001,0.0,0.0,0.0,0.0,0.0
2018-06-06,0.0,9.84754407572,0.298717703249,0.0,0.0,0.0,1969.21305661,0.0,0.0,0.0,0.0,0.0
2018-06-07,0.0,0.0,90.1045637186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2819.62487254
2018-06-08,5.70966944369,0.0,5944.35349161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-10,0.0,0.0,0.0,0.0,0.0,76.43563756305,0.0,0.0,0.0,0.0660670721642,0.0,0.0
2018-06-11,0.0,0.0,6363.077453430506,0.0,0.0,3.27137883934,0.0,0.0,3424.302023413,0.311501740941,0.0,0.0
2018-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.07966101082,0.0,0.0
2018-06-13,0.0,0.0,0.0,0.0,0.0,0.0,88.10398344262,0.0,0.0,1.7199571404929999,0.0,0.0
2018-06-15,0.0,3.94150940921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.671364721598,0.0,0.0
2018-06-16,0.0,133.251326451,0.0,0.0,0.0,0.0,16.024990362,0.0,23759.0330011,2502.419637245631,0.0,0.0
2018-06-17,0.0,1186.9071535662001,118.49794881452598,0.0,0.0,0.0,0.0,0.0,1124.71957949,0.0,3933.0346867487,0.0
2018-06-18,56.42497798174,54.7550828956,69.07583305014501,0.0,0.0,0.0,190.444072328,0.0,0.0,0.0,25060.6740975092,0.0
2018-06-19,0.0,101.6287174089,357.619949255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-20,8.06758262819,54077.712246422,0.0,0.0,0.0,0.0,6.186999243783999,0.0,660.3886790603,0.0,954.19246838,0.0
2018-06-21,26.75460188479,6929.61858025798,23.307051667364,0.0,0.0,0.0,0.0,0.0,8264.24679816,0.0,699.12318469257,5291.92762613
2018-06-22,4070.7402142648098,91.4243325176,126.6102306743079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7044.9886820339,7015.0509104
2018-06-23,5227.7162018962,403.79457213972,7749.091114359049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9633.1442815618,1150.9926444379998
2018-06-24,63.1704436339,19.32248280628,2093.686694858867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-25,72.3036678223,0.0,1760.1300395201508,0.0,0.0,0.0,0.0,0.0,5188.46544874,0.0,4699.2368236865495,0.0
2018-06-26,343.45176328718,0.0,398.7263157148039,0.0,0.0,0.0,0.0,0.0,0.0,12258.581802899924,29.9909559138,0.0
2018-06-27,796.4209989671,0.0,4632.19141394869,0.0,0.0,0.0,0.0,0.0,8607.3108476549,1869.49957788,583.068122255,0.0
2018-06-28,0.0,0.0,1086.5953110482656,0.0,0.0,0.0,0.0,0.0,783.909412707,49086.357175760655,60.6125330315,0.0
2018-06-29,0.0,0.0,107.5871749970576,0.0,0.0,0.0,0.0,0.0,0.0,19.4476891615,0.0,0.0
2018-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.05759680865,0.0,0.0
2018-07-01,0.0,48.14166105081,0.0,0.0,0.0,0.0,0.0,0.0,46.1635161206,3971.4557161132275,1671.88298267,0.0
2018-07-02,0.0,83.0954290289,0.3977641604588,0.0,0.0,0.0,0.0,0.0,0.0,643.73748393412,0.0,0.0
2018-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49317918991,0.0,0.0
2018-07-04,0.0,8895.399180163311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10166.6785048,0.0,0.0
2018-07-05,0.0,0.0,0.0,0.0,0.0,0.0,55.0262189881,0.0,0.0,587.081543785123,0.0,0.0
2018-07-06,2175.33712027,18.00135991898,1373.54184327,0.0,0.0,0.0,5.551466118025001,0.0,0.0,7.083893004041999,0.0,22688.1245361
2018-07-07,0.0,3.24316697893,3593.96354584671,0.0,0.0,0.0,0.0,0.0,3893.3532783,1840.893544510643,47.8536481853,0.0
2018-07-08,0.0,0.0,29.063048859848003,0.0,0.0,0.0,0.0,0.0,53714.4119236254,1607.61631968298,0.0,4229.16664694
2018-07-09,0.0,0.0,284.627449098,0.0,0.0,0.0,0.0,0.0,5289.648583242,5.84984160833,176.1262975321,0.0
2018-07-10,2.79291597109,5.3941217448600005,0.0994033760654,0.0,0.0,0.0,0.0,0.0,3408.13370268,0.0,0.0,0.0
2018-07-11,0.0,0.0,6755.711314182192,128.202311288,0.0,0.0,21.0187914786,0.0,10982.78105069,75.8097470777,818.752602788,0.0
2018-07-12,0.0,549.053966714,30695.59642799956,0.0,0.0,0.0,0.0,0.0,115.006666874,0.0,0.0,0.0
2018-07-13,0.0,9.75304311468,132.7677458362,0.0,0.0,0.0,0.0,0.0,5500.10802403,23.633076945451002,0.0,6544.96663204
2018-07-14,0.0,12.2170779048,12.639864508386601,0.0,0.0,0.0,0.0,0.0,1117.3656166123,58.12671436366,0.0,0.0
2018-07-15,0.0,0.0,6.595350105075,0.0,0.0,0.0,0.0,0.0,45187.920740181704,0.192167205444,0.0,0.0
2018-07-16,0.0,100.02706967002,0.10331532751757,0.0,0.0,0.0,0.0,0.0,0.0,4.604730204074,0.0,0.0
2018-07-17,0.0,38757.860373705946,0.1988251912376,0.0,0.0,3.98585428616,5.41090432553,0.0,1529.28199873,5.419242627461,0.0,0.0
2018-07-18,1.10422773448,323.30157323949,4.677075492504001,0.0,0.0,0.0,0.0,0.0,18122.373454169003,0.0,0.0,0.0
2018-07-19,0.0,1068.39514407129,0.0,0.0,0.0,0.0,0.0,0.0,50.3534506847,0.0352663288588,0.0,0.0
2018-07-20,3.94094569098,89.0957444569,3.450719473445,0.0,0.0,0.0,0.0,0.0,696.593685483,0.396484158181,14.9881066634,0.0
2018-07-21,0.0,0.853000538484,2.118187230406,0.0,0.0,0.0,715.803317886,0.0,72.4925677237,713.2260426658399,0.0,0.0
2018-07-22,0.0,286.11034214557003,0.496726136463,0.0,0.0,0.0,0.0,0.0,385.921946499,0.0,0.0,5043.84851558
2018-07-23,0.0,193.14134136223998,0.198930687741,0.0,0.0,0.0,0.0,0.0,751.096411467,0.0,0.0,7269.87845054
2018-07-24,0.0,0.0,0.0,0.0,0.0,1.06071783332,3647.95205667331,0.0,0.0,0.0,0.0,1831.64951293
2018-07-25,0.0,867.88006112255,0.0,0.0,0.0,0.0,2497.9462835435,0.0,0.0,0.0,0.0,826.886615474
2018-07-26,2743.7840998146503,2291.3317898252,0.0994993534684,0.0,0.0,0.0,1389.10567652034,0.0,0.0,36.49816680867,0.0,5379.1031188923
2018-07-27,88.63114948072999,86865.24974765911,30.2173110360699,0.0,0.0,0.0,362.5428102333,0.0,0.0,0.0,0.0,0.0
2018-07-28,51.34740080752,9788.047574620996,14132.294183250911,0.0,0.0,0.0,0.0,0.0,0.0,11.678901280289999,43.5228666831,0.0
2018-07-29,1806.147950439595,6040.97150887359,0.5971509633348,0.0,0.0,0.0,0.0,0.0,840.4984429,3.1277927505310004,0.0,0.0
2018-07-30,0.0,86319.53583491479,598.7259566168001,0.0,0.0,0.0,0.0,0.0,0.0,0.267427419562,70.3444906643,749.293565416
2018-07-31,0.0,185103.85110948107,0.0,0.0,0.0,0.0,48.23319072059,0.0,2695.81406119,877.45391363116,0.0,680.213796458
2018-08-01,60.23160675677,181976.6829945522,1045.2581325218011,0.0,0.0,0.0,0.0,0.0,0.0,0.2048687160846,20226.086057004002,5502.36842006
2018-08-02,0.0,33721.2893087625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1032.65051084
2018-08-03,23.336750153209998,56487.66026059804,275.56082510792197,0.0,0.0,0.0,13.5491474986,0.0,43.5241696191,0.0,0.0,0.0
2018-08-04,14.34046856395,103222.50195295342,0.5866886698117,0.0,0.0,0.0,0.0,0.0,363.310752575,0.0,1106.71672876,0.0
2018-08-05,68.109525912305,4649.832712424,0.7458743417603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-06,1.54135776558,7576.117960581099,1.08670562169,0.0,0.0,0.0,1919.06107813,0.0,0.0,0.479363845074,0.0,0.0
2018-08-07,1168.23671977946,14597.815030704609,0.3657237629785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-08,0.0,75305.12758562705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-09,13.5327560716,1273.5256042661201,0.29831090148210004,0.0,0.0,0.0,222.960507285,0.0,0.0,0.0,0.0,0.0
2018-08-10,0.0,5939.33308430556,1.98669875517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-11,116.534628993,19745.82933973305,1.291698222329,0.0,0.0,0.0,0.0,0.0,0.0,0.294399448206,0.0,0.0
2018-08-12,0.0,13367.844716490948,0.0,0.0,0.0,0.0,0.0,0.0,8800.41742708,0.0,0.0,0.0
2018-08-13,5.35958396854,821.4958474298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-14,0.0,1064.8583033491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-15,0.0,2369.34473170124,0.198879601671,0.0,0.0,0.0,0.0,0.0,0.0,0.244889599668,0.0,0.0
2018-08-16,0.0,114.17710750087,0.198893956225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-17,1722.57595451,3337.4087666466994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-18,427.39331399234,0.0,4991.860757518212,0.0,0.0,0.0,0.0,0.0,0.0,0.391143473505,906.813075235,0.0
2018-08-19,0.0,159.35852784067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.770823502136,0.0,0.0
2018-08-20,120.571947015,235.831350247,0.0994406722008,0.0,0.0,0.0,0.0,0.0,0.0,54.684533522420004,4699.57946921,0.0
2018-08-21,0.0,280.49338050498,0.0,0.0,0.0,0.0,57.9657590525,0.0,0.0,1.57439469566,0.0,0.0
2018-08-22,0.0,851.06687104363,527.27126980447,0.0,0.0,0.0,0.0,0.0,3051.22417933846,0.0,0.0,0.0
2018-08-23,0.0,0.0,0.0994190049305,0.0,0.0,0.0,0.0,0.0,136.605122299,0.0,0.0,0.0
2018-08-24,0.0,651.84629304564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-25,0.0,0.0,0.1988051891528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-27,0.0,5.4598944242,0.199131854965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-30,0.0,0.0,302.41689035968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-31,0.0,6.19161603817,0.1989188868213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-01,0.0,1.34626436801,36.9071519173676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-02,0.0,0.0,0.2986610574422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-03,0.0,1.02676535209,0.0994420859215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-06,36.2276148305,0.0,0.6958479136476,0.0,0.0,0.0,0.0,0.0,153.903451664,0.0,0.0,0.0
2018-09-07,0.0,2.4353737051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-08,0.0,0.0,0.1986970140341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-10,0.0,2.334641139299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-11,0.0,1.67247414414,0.0,0.0,0.0,3.04049480258,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-22,2.49763505424,2.87867475177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-28,0.0,23.8918377383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-30,0.0,112.381549038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-02,0.0,14.2222864617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-04,0.0,2.71446941771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-06,0.0,20.1806924916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-07,0.0,16.9627959978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-09,0.0,5.8354688392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-12,0.0,14.5942931388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-14,0.0,15.7017822109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-16,0.0,9.75935723407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-18,6.42556032339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-19,14.95643528439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-20,13.77914082142,49.8480582872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-21,3.04558858615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-22,1.87845737619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-24,0.0,15.0187526266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-12-14,363.572804627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-05,0.0,33.98754021849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-18,0.0,4.68524992366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-23,5.5471465223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-25,0.0,121.56565424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-03-28,5.39863519573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-01,0.0,68.5312594779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-02,259.37821976239,6.502143847859999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-04,7.7911648937099995,8.64292634587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-04-05,0.0,7.28545534995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
